timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,Fraud,vehicleAge,driverExperience,licenceType
15,30,1000,942,,High School,Multi-vehicle Collision,Total Loss,Ambulance,12,3,1,1,4000,0,11,8,Full
64,43,2000,1124,,Bachelor,Single Vehicle Collision,Total Loss,Police,10,1,1,1,10000,0,4,26,Full
61,32,2000,1396,,Bachelor,Single Vehicle Collision,Total Loss,,13,1,1,0,5000,0,12,11,Full
118,56,1000,882,,College,Single Vehicle Collision,Total Loss,Police,15,1,1,1,3000,0,19,34,Full
84,57,500,1249,,MD,Single Vehicle Collision,Minor Loss,Police,7,1,0,1,7000,0,17,38,Full
69,28,500,947,,Bachelor,Parked Car,Major Loss,,9,1,0,1,9000,0,5,6,Full
39,33,1000,1009,,High School,Multi-vehicle Collision,Major Loss,Ambulance,2,3,1,0,3000,0,1,15,Full
114,51,2000,864,,High School,Single Vehicle Collision,Total Loss,,18,1,1,0,9000,0,20,34,Full
97,58,500,847,,Bachelor,Single Vehicle Collision,Major Loss,,23,1,1,1,10000,0,20,38,Full
115,53,1000,1013,,MD,Multi-vehicle Collision,Total Loss,Police,7,4,0,1,10000,0,7,34,Full
114,39,1000,1194,,Bachelor,Parked Car,Major Loss,Ambulance,19,1,1,1,3000,0,9,18,Full
48,64,2000,1579,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,8,1,1,1,7000,0,3,43,Full
61,50,500,1242,,Bachelor,Multi-vehicle Collision,Major Loss,Police,6,3,1,1,4000,0,14,28,Full
101,38,2000,1102,,Masters,Multi-vehicle Collision,Minor Loss,Police,20,2,1,1,1000,0,8,19,Full
31,41,1000,1380,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,21,1,1,1,8000,0,16,24,Full
70,26,2000,1238,,High School,Single Vehicle Collision,Total Loss,Ambulance,7,1,1,1,3000,0,11,7,Full
56,44,2000,1669,,Bachelor,Parked Car,Minor Loss,Police,23,1,0,1,2000,0,0,28,Full
6,56,500,870,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,16,3,1,1,4000,0,6,36,Full
115,39,2000,1511,,High School,Single Vehicle Collision,Minor Loss,,9,1,1,1,6000,0,16,20,Full
93,27,2000,1657,,High School,Single Vehicle Collision,Total Loss,Other,1,1,0,1,9000,0,14,8,Full
11,33,2000,1558,,College,Single Vehicle Collision,Minor Loss,Other,14,1,0,1,10000,0,12,16,Full
55,33,2000,1102,,Masters,Parked Car,Major Loss,,1,1,0,1,5000,0,13,15,Full
86,63,500,1227,,Bachelor,Parked Car,Minor Loss,Ambulance,11,1,1,0,2000,0,12,42,Full
54,60,2000,1249,,Bachelor,Vehicle Theft,Minor Loss,Other,12,1,1,0,5000,0,13,40,Full
48,53,2000,1333,,College,Multi-vehicle Collision,Minor Loss,Ambulance,7,3,0,1,7000,0,12,37,Full
79,54,500,998,,College,Vehicle Theft,Minor Loss,Police,15,1,1,1,1000,0,10,33,Full
75,39,500,1055,,Masters,Single Vehicle Collision,Total Loss,Ambulance,16,1,1,1,9000,0,15,23,Full
115,53,2000,1474,,High School,Single Vehicle Collision,Major Loss,Police,0,1,1,1,1000,0,7,36,Full
91,48,1000,1002,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,1,3,1,1,9000,0,9,32,Full
19,37,500,1356,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,9,1,1,1,7000,0,8,19,Full
99,35,1000,1201,,High School,Single Vehicle Collision,Major Loss,Police,17,1,1,1,7000,0,4,16,Full
42,57,500,1641,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,12,1,0,1,9000,0,6,37,Full
99,43,1000,1319,,Bachelor,Single Vehicle Collision,Major Loss,,7,1,1,1,10000,0,1,22,Full
76,25,1000,1479,,MD,Single Vehicle Collision,Total Loss,Police,15,1,1,1,3000,0,6,6,Full
108,61,1000,952,,High School,Multi-vehicle Collision,Total Loss,Police,15,3,1,1,7000,0,8,44,Full
27,44,2000,1346,,High School,Single Vehicle Collision,Major Loss,Police,22,1,1,1,4000,0,2,25,Full
106,38,2000,1352,,High School,Single Vehicle Collision,Total Loss,Police,1,1,1,1,9000,0,4,20,Full
8,37,1000,1187,,College,Single Vehicle Collision,Minor Loss,,12,1,0,1,1000,0,5,21,Full
65,27,2000,1088,,Bachelor,Single Vehicle Collision,Major Loss,,20,1,1,0,3000,0,4,6,Full
117,45,500,1179,,Bachelor,Multi-vehicle Collision,Major Loss,Police,7,3,1,1,1000,0,7,25,Full
42,36,1000,1627,,PhD,Multi-vehicle Collision,Major Loss,Police,0,3,1,1,6000,0,3,18,Full
30,47,2000,1142,,Masters,Multi-vehicle Collision,Total Loss,Police,3,3,0,1,7000,0,15,26,Full
7,61,500,1082,,Bachelor,Parked Car,Minor Loss,Other,20,1,1,0,6000,0,7,39,Full
42,43,500,1160,,High School,Multi-vehicle Collision,Total Loss,Police,11,3,0,0,1000,0,2,26,Full
50,57,1000,1472,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,1,2,1,1,6000,0,12,37,Full
49,46,2000,1510,,Masters,Multi-vehicle Collision,Minor Loss,Other,23,3,1,1,5000,0,3,27,Full
114,42,2000,1228,,MD,Multi-vehicle Collision,Minor Loss,Other,8,3,1,1,9000,0,1,25,Full
101,54,1000,1498,,Bachelor,Multi-vehicle Collision,Major Loss,,5,3,1,1,2000,0,3,35,Full
92,59,2000,1368,,MD,Parked Car,Minor Loss,Ambulance,8,1,1,0,6000,0,8,41,Full
38,57,500,1233,,Bachelor,Vehicle Theft,Minor Loss,,22,1,1,1,1000,0,14,36,Full
7,54,500,1565,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,13,3,1,1,3000,0,13,36,Full
21,54,1000,1392,,High School,Multi-vehicle Collision,Major Loss,Police,10,3,1,1,4000,0,0,37,Full
12,30,500,1191,,PhD,Vehicle Theft,Total Loss,Police,21,1,1,1,2000,0,16,8,Full
116,56,2000,1104,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,10,1,1,0,7000,0,6,40,Full
94,62,500,1029,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,5,3,0,1,2000,0,13,45,Full
102,36,2000,1172,,Bachelor,Parked Car,Total Loss,Ambulance,8,1,0,1,5000,0,0,20,Full
27,39,500,1329,,College,Multi-vehicle Collision,Total Loss,Police,0,4,1,1,4000,0,8,22,Full
49,58,2000,1630,,Bachelor,Vehicle Theft,Major Loss,Ambulance,23,1,1,1,3000,0,0,41,Full
12,41,1000,1433,,Masters,Multi-vehicle Collision,Total Loss,Police,12,3,1,1,4000,0,16,21,Full
62,47,2000,1440,,High School,Single Vehicle Collision,Total Loss,,12,1,0,1,3000,0,4,25,Full
115,59,2000,1097,,High School,Single Vehicle Collision,Major Loss,Ambulance,5,1,0,0,8000,1,13,43,Full
86,45,1000,889,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,6,1,1,1,8000,0,5,29,Full
93,51,500,1062,,High School,Parked Car,Total Loss,,7,1,0,0,7000,1,2,30,Full
38,29,2000,1490,,Bachelor,Single Vehicle Collision,Total Loss,Police,21,1,0,1,2000,0,19,11,Full
28,58,1000,957,,High School,Multi-vehicle Collision,Major Loss,Police,3,3,1,1,7000,0,12,39,Full
100,61,500,1418,,High School,Vehicle Theft,Major Loss,Police,21,1,1,1,1000,0,18,43,Full
103,46,1000,1549,,Bachelor,Single Vehicle Collision,Major Loss,,6,1,1,1,2000,0,6,30,Full
61,46,2000,1632,,High School,Single Vehicle Collision,Minor Loss,Police,23,1,1,1,7000,0,17,26,Full
28,28,2000,1336,,College,Multi-vehicle Collision,Major Loss,Ambulance,3,3,1,1,7000,1,19,6,Full
12,51,2000,1123,,Masters,Multi-vehicle Collision,Total Loss,Police,3,3,1,0,3000,0,8,35,Full
38,62,500,1145,,High School,Multi-vehicle Collision,Total Loss,Police,11,3,1,1,5000,0,18,41,Full
36,47,2000,1481,,Masters,Single Vehicle Collision,Total Loss,,18,1,1,1,3000,0,6,28,Full
119,36,1000,1429,,Bachelor,Single Vehicle Collision,Major Loss,Police,0,1,1,1,6000,0,6,17,Full
71,31,1000,1068,,Bachelor,Vehicle Theft,Major Loss,Ambulance,23,1,1,1,10000,0,20,14,Full
108,53,1000,857,,Masters,Parked Car,Total Loss,Ambulance,18,1,1,1,6000,0,20,33,Full
21,57,2000,1665,,Bachelor,Single Vehicle Collision,Total Loss,Police,2,1,1,1,3000,1,4,36,Full
117,47,2000,1045,,High School,Parked Car,Total Loss,Ambulance,0,1,1,1,2000,0,17,29,Full
27,47,1000,1201,,Bachelor,Single Vehicle Collision,Major Loss,Police,4,1,1,1,1000,0,7,27,Full
97,61,500,1356,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,23,3,0,1,2000,0,20,44,Full
113,41,2000,1677,,High School,Multi-vehicle Collision,Minor Loss,Police,2,3,0,1,4000,0,17,25,Full
98,31,500,1499,,Bachelor,Multi-vehicle Collision,Total Loss,,1,3,1,1,5000,0,18,9,Full
61,28,1000,1539,,Bachelor,Vehicle Theft,Minor Loss,,2,1,1,1,9000,0,11,7,Full
79,34,1000,1491,,Masters,Vehicle Theft,Minor Loss,Other,5,1,0,0,6000,0,6,12,Full
113,52,1000,1502,,Bachelor,Parked Car,Minor Loss,Other,21,1,1,1,1000,0,4,33,Full
20,53,500,1586,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,22,3,0,0,6000,0,10,37,Full
81,32,1000,946,,Bachelor,Multi-vehicle Collision,Major Loss,,6,3,1,1,5000,0,13,16,Full
23,27,2000,993,,Bachelor,Vehicle Theft,Major Loss,Other,15,1,1,0,8000,0,15,10,Full
93,31,500,1455,,Bachelor,Multi-vehicle Collision,Total Loss,Police,3,3,1,0,8000,0,3,13,Full
80,41,2000,1621,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,15,1,0,1,10000,1,10,25,Full
101,36,500,1123,,High School,Parked Car,Total Loss,,2,1,0,0,10000,0,9,17,Full
80,43,500,1042,,High School,Multi-vehicle Collision,Minor Loss,Other,17,4,1,1,4000,0,4,24,Full
76,36,2000,1132,,Masters,Single Vehicle Collision,Major Loss,Ambulance,10,1,1,1,8000,0,11,18,Full
111,51,1000,1178,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,18,2,1,1,8000,0,5,33,Full
8,29,500,1491,,High School,Single Vehicle Collision,Major Loss,,23,1,1,0,7000,0,10,12,Full
82,32,1000,1504,,Bachelor,Single Vehicle Collision,Major Loss,Other,15,1,1,0,4000,0,4,10,Full
107,33,1000,974,,High School,Multi-vehicle Collision,Minor Loss,Police,18,3,1,1,9000,0,18,13,Full
80,34,500,875,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,5,3,0,1,5000,0,6,15,Full
105,46,1000,1569,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,3,3,0,1,3000,0,12,30,Full
38,39,1000,1107,,Bachelor,Single Vehicle Collision,Total Loss,,9,1,0,1,10000,0,2,22,Full
116,39,1000,1355,,College,Single Vehicle Collision,Minor Loss,,4,1,0,0,1000,0,12,21,Full
92,42,2000,856,,PhD,Parked Car,Major Loss,Police,4,1,1,0,5000,0,5,26,Full
79,38,1000,867,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,16,1,1,0,5000,0,20,18,Full
87,48,500,913,,High School,Single Vehicle Collision,Minor Loss,Other,13,1,1,1,9000,0,8,27,Full
86,63,500,1475,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,13,2,0,0,6000,0,12,45,Full
31,54,1000,1154,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,0,3,1,0,7000,0,4,32,Full
70,34,500,1470,,Bachelor,Multi-vehicle Collision,Total Loss,Police,13,3,1,1,10000,0,18,12,Full
37,62,2000,1615,,College,Single Vehicle Collision,Minor Loss,Ambulance,10,1,1,0,3000,0,16,42,Full
101,26,500,847,,Bachelor,Multi-vehicle Collision,Minor Loss,,19,2,0,1,7000,0,5,6,Full
72,55,1000,1316,,College,Multi-vehicle Collision,Total Loss,Ambulance,13,3,1,1,3000,0,19,36,Full
33,42,1000,1334,,PhD,Multi-vehicle Collision,Major Loss,Other,22,3,1,1,5000,0,0,21,Full
46,49,500,1152,,High School,Single Vehicle Collision,Total Loss,Other,7,1,1,1,3000,0,15,30,Full
101,52,1000,1018,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,6,1,0,0,9000,0,9,32,Full
48,33,1000,1039,,College,Multi-vehicle Collision,Minor Loss,Other,6,2,1,0,8000,1,17,12,Full
81,58,2000,1181,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,4,3,1,1,1000,0,9,39,Full
8,58,2000,1432,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,10,3,0,0,8000,0,1,37,Full
62,36,1000,1604,,College,Single Vehicle Collision,Total Loss,Police,21,1,0,1,5000,0,4,14,Full
48,57,1000,856,,Bachelor,Single Vehicle Collision,Major Loss,Police,22,1,0,1,5000,0,20,36,Full
12,28,1000,1428,,High School,Single Vehicle Collision,Major Loss,Police,4,1,0,0,9000,0,6,6,Full
13,53,1000,1146,,High School,Single Vehicle Collision,Minor Loss,Police,14,1,0,1,2000,0,3,35,Full
117,45,500,1090,,High School,Multi-vehicle Collision,Minor Loss,Police,21,3,0,1,8000,0,16,25,Full
34,44,500,1098,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,6,1,1,1,6000,0,0,24,Full
40,61,1000,1675,,Bachelor,Single Vehicle Collision,Total Loss,,21,1,1,1,1000,0,1,44,Full
56,60,500,1596,,Bachelor,Single Vehicle Collision,Minor Loss,Other,8,1,0,1,1000,0,6,43,Full
109,32,1000,1033,,PhD,Parked Car,Total Loss,Ambulance,18,1,1,1,2000,0,1,15,Full
92,43,500,1529,,High School,Multi-vehicle Collision,Major Loss,Ambulance,20,3,1,1,7000,0,20,26,Full
40,41,1000,1502,,High School,Single Vehicle Collision,Major Loss,Police,14,1,1,0,10000,0,14,25,Full
116,46,500,1054,,High School,Single Vehicle Collision,Major Loss,Police,14,1,1,1,7000,0,10,29,Full
8,41,2000,932,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,16,1,1,1,9000,0,16,23,Full
38,51,500,1353,,PhD,Single Vehicle Collision,Minor Loss,Ambulance,23,1,0,1,7000,0,13,35,Full
87,25,500,1382,,College,Parked Car,Minor Loss,Other,18,1,1,0,1000,0,3,7,Full
17,40,1000,848,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,0,3,0,1,8000,0,4,23,Full
26,32,2000,1664,,College,Multi-vehicle Collision,Total Loss,,7,3,0,1,2000,0,18,12,Full
112,39,1000,1396,,Bachelor,Single Vehicle Collision,Total Loss,Police,1,1,0,0,1000,0,6,17,Full
51,47,2000,1503,,Bachelor,Multi-vehicle Collision,Total Loss,Police,14,3,0,1,10000,0,9,31,Full
22,26,500,1618,,PhD,Single Vehicle Collision,Major Loss,Police,7,1,1,0,5000,1,8,4,P2
95,50,1000,1070,,Masters,Multi-vehicle Collision,Major Loss,,14,3,0,0,10000,0,1,30,Full
75,52,1000,1101,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,20,3,0,0,4000,0,14,30,Full
71,44,1000,1226,,Bachelor,Single Vehicle Collision,Minor Loss,,4,1,0,1,1000,0,10,26,Full
55,36,500,1245,,College,Multi-vehicle Collision,Major Loss,Police,15,4,0,1,2000,0,13,18,Full
88,30,500,1213,,High School,Vehicle Theft,Minor Loss,Police,5,1,1,0,3000,0,5,14,Full
7,31,1000,864,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,21,1,0,1,9000,0,8,9,Full
82,61,2000,1050,,Bachelor,Single Vehicle Collision,Total Loss,Police,7,1,1,1,3000,0,4,39,Full
19,61,2000,935,,Masters,Single Vehicle Collision,Total Loss,,18,1,1,1,4000,0,8,40,Full
106,50,1000,1084,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,15,1,0,1,1000,0,13,32,Full
89,51,500,1075,,College,Multi-vehicle Collision,Major Loss,Police,14,4,0,1,9000,0,20,30,Full
39,35,1000,1456,,Masters,Multi-vehicle Collision,Total Loss,Police,7,3,1,0,4000,0,13,19,Full
53,57,500,1393,,High School,Multi-vehicle Collision,Major Loss,Other,15,3,1,1,5000,0,10,39,Full
86,33,1000,1330,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,6,2,0,1,6000,0,8,13,Full
89,36,1000,1010,,Bachelor,Single Vehicle Collision,Major Loss,,10,1,0,1,9000,0,2,17,Full
28,30,1000,1451,,High School,Multi-vehicle Collision,Major Loss,Police,15,3,1,1,4000,0,9,13,Full
106,52,500,1167,,High School,Parked Car,Minor Loss,Other,0,1,1,1,2000,0,3,35,Full
69,55,1000,1663,,Bachelor,Parked Car,Major Loss,Ambulance,1,1,1,1,6000,0,12,36,Full
45,36,1000,1111,,Masters,Single Vehicle Collision,Major Loss,Ambulance,10,1,1,0,9000,0,15,17,Full
51,45,1000,1358,,Masters,Single Vehicle Collision,Minor Loss,Ambulance,2,1,1,1,1000,0,20,29,Full
88,54,2000,1152,,Bachelor,Parked Car,Major Loss,,21,1,1,1,2000,0,6,36,Full
53,60,500,1056,,Bachelor,Vehicle Theft,Minor Loss,Ambulance,2,1,1,1,8000,0,8,40,Full
119,26,2000,956,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,17,1,0,1,7000,0,3,9,Full
99,33,500,1532,,MD,Multi-vehicle Collision,Total Loss,Other,1,3,0,1,3000,0,18,14,Full
45,29,500,843,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,15,3,1,0,5000,0,17,8,Full
91,64,500,1423,,Masters,Multi-vehicle Collision,Total Loss,,7,2,1,0,4000,0,16,42,Full
12,38,2000,1174,,High School,Single Vehicle Collision,Total Loss,Police,8,1,1,0,10000,0,1,17,Full
81,58,2000,1672,,Bachelor,Parked Car,Major Loss,Ambulance,9,1,0,1,7000,0,11,36,Full
64,54,1000,1494,,High School,Vehicle Theft,Total Loss,,6,1,1,1,7000,0,4,35,Full
12,49,1000,984,,College,Multi-vehicle Collision,Major Loss,Ambulance,8,3,0,1,7000,0,2,27,Full
51,63,500,1469,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,15,3,1,0,2000,0,16,44,Full
104,50,2000,1423,,High School,Vehicle Theft,Major Loss,Ambulance,21,1,1,1,8000,0,4,32,Full
102,56,2000,1074,,Masters,Single Vehicle Collision,Minor Loss,Ambulance,15,1,1,0,6000,0,10,35,Full
51,60,2000,1088,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5,3,1,0,5000,0,10,40,Full
101,38,500,1241,,College,Single Vehicle Collision,Total Loss,Police,9,1,1,1,1000,0,4,19,Full
23,32,500,1547,,MD,Single Vehicle Collision,Total Loss,Other,9,1,1,1,5000,0,10,12,Full
112,32,1000,950,,Bachelor,Multi-vehicle Collision,Major Loss,Police,0,3,1,0,7000,0,1,15,Full
93,57,1000,1336,,MD,Multi-vehicle Collision,Major Loss,Ambulance,7,2,0,1,7000,0,0,41,Full
16,59,500,894,,Bachelor,Multi-vehicle Collision,Major Loss,Police,9,4,1,1,1000,0,18,43,Full
89,63,2000,1035,,College,Multi-vehicle Collision,Total Loss,Police,1,3,1,1,2000,0,8,46,Full
72,44,2000,1133,,College,Multi-vehicle Collision,Minor Loss,Police,0,3,1,1,1000,0,19,28,Full
21,26,2000,1513,,High School,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,1,5000,0,10,7,Full
12,55,500,1632,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,17,1,1,1,1000,0,8,34,Full
62,38,2000,1229,,High School,Multi-vehicle Collision,Major Loss,,7,3,1,1,7000,0,6,16,Full
86,56,500,1623,,High School,Multi-vehicle Collision,Major Loss,Other,6,3,1,1,10000,0,1,38,Full
49,48,500,1011,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,6,3,1,0,7000,0,6,32,Full
51,38,1000,903,,Bachelor,Multi-vehicle Collision,Major Loss,Police,6,3,1,0,10000,0,12,21,Full
108,45,2000,1325,,Bachelor,Multi-vehicle Collision,Total Loss,Police,6,3,1,0,8000,0,15,27,Full
24,58,1000,1381,,PhD,Multi-vehicle Collision,Major Loss,,16,2,1,1,4000,0,10,41,Full
108,28,1000,1439,,Bachelor,Single Vehicle Collision,Major Loss,Other,3,1,1,1,8000,0,15,9,Full
70,38,2000,1087,,Masters,Parked Car,Minor Loss,Ambulance,23,1,0,1,9000,0,3,21,Full
64,40,1000,1001,,Bachelor,Single Vehicle Collision,Minor Loss,,22,1,1,0,5000,0,12,19,Full
7,60,1000,1035,,Bachelor,Parked Car,Major Loss,,14,1,1,1,9000,0,18,41,Full
68,47,2000,1185,,PhD,Multi-vehicle Collision,Major Loss,Other,1,3,1,0,5000,0,4,31,Full
67,42,2000,1618,,High School,Multi-vehicle Collision,Total Loss,Ambulance,3,3,1,1,3000,0,4,24,Full
84,44,500,1606,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,23,4,0,0,2000,0,15,24,Full
78,41,2000,1002,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,4,3,0,0,8000,0,16,20,Full
88,44,2000,1233,,PhD,Single Vehicle Collision,Major Loss,Ambulance,1,1,1,1,7000,0,5,26,Full
7,41,2000,1554,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,9,1,1,1,4000,0,6,21,Full
100,51,1000,1040,,High School,Single Vehicle Collision,Total Loss,Ambulance,3,1,1,1,4000,0,12,29,Full
86,42,2000,1422,,High School,Parked Car,Minor Loss,Ambulance,11,1,1,1,8000,0,8,26,Full
67,61,500,1306,,High School,Vehicle Theft,Minor Loss,Ambulance,8,1,1,1,3000,0,12,44,Full
63,29,500,1486,,College,Single Vehicle Collision,Minor Loss,Other,7,1,1,1,10000,0,10,7,Full
47,54,2000,905,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,10,1,1,1,8000,0,16,33,Full
63,50,500,1340,,College,Multi-vehicle Collision,Major Loss,Ambulance,11,3,1,1,2000,0,17,29,Full
25,34,1000,854,,Bachelor,Multi-vehicle Collision,Total Loss,Other,1,3,1,1,2000,0,18,15,Full
7,44,2000,1143,,Bachelor,Single Vehicle Collision,Total Loss,Police,20,1,1,1,5000,0,12,25,Full
93,61,1000,1327,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,22,3,1,0,2000,0,12,39,Full
57,49,500,1499,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,3,3,1,0,1000,0,9,30,Full
52,50,1000,1170,,Bachelor,Vehicle Theft,Total Loss,Police,20,1,1,1,7000,0,0,28,Full
91,36,2000,1049,,Bachelor,Single Vehicle Collision,Minor Loss,,4,1,0,0,5000,0,6,20,Full
30,48,500,1137,,College,Single Vehicle Collision,Total Loss,Police,1,1,1,1,2000,0,1,32,Full
49,54,2000,850,,MD,Single Vehicle Collision,Total Loss,,6,1,0,1,10000,0,9,33,Full
23,55,2000,1477,,Bachelor,Vehicle Theft,Minor Loss,Other,0,1,1,0,7000,0,17,35,Full
91,36,500,1046,,High School,Single Vehicle Collision,Total Loss,,17,1,0,1,2000,0,12,18,Full
66,54,500,1215,,High School,Vehicle Theft,Minor Loss,Ambulance,2,1,1,1,8000,0,13,36,Full
52,58,500,888,,Bachelor,Parked Car,Major Loss,Ambulance,17,1,1,1,4000,0,4,36,Full
83,33,1000,1191,,Masters,Multi-vehicle Collision,Major Loss,Ambulance,7,3,1,1,4000,0,5,16,Full
109,43,500,1121,,College,Single Vehicle Collision,Total Loss,Police,5,1,0,0,7000,0,3,23,Full
32,36,500,1643,,College,Single Vehicle Collision,Major Loss,Other,3,1,0,1,1000,0,17,20,Full
114,37,2000,1231,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,4,1,1,1,4000,0,5,21,Full
91,44,2000,1192,,High School,Parked Car,Minor Loss,,18,1,1,1,9000,1,11,25,Full
32,28,1000,1271,,Masters,Multi-vehicle Collision,Total Loss,Other,17,3,1,0,2000,0,3,8,Full
32,33,2000,1585,,Bachelor,Parked Car,Total Loss,,21,1,1,1,6000,0,2,13,Full
95,60,500,1572,,MD,Vehicle Theft,Minor Loss,Ambulance,19,1,1,1,8000,0,7,44,Full
30,54,500,1037,,High School,Single Vehicle Collision,Total Loss,,10,1,0,1,6000,0,6,34,Full
52,58,1000,1523,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,6,1,1,0,8000,0,6,39,Full
102,31,2000,1663,,PhD,Single Vehicle Collision,Major Loss,Police,23,1,1,1,7000,0,12,12,Full
29,58,2000,1225,,College,Single Vehicle Collision,Major Loss,,5,1,0,1,7000,0,6,37,Full
105,52,1000,1071,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,17,3,0,1,2000,0,16,36,Full
66,64,1000,854,,Masters,Multi-vehicle Collision,Major Loss,Other,17,3,1,1,2000,1,1,48,Full
60,40,1000,1202,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,12,1,1,0,1000,0,6,20,Full
88,34,2000,1585,,Bachelor,Vehicle Theft,Total Loss,Ambulance,14,1,1,1,10000,0,13,13,Full
77,56,2000,1134,,High School,Multi-vehicle Collision,Major Loss,Police,14,3,1,1,5000,0,12,36,Full
94,26,1000,1024,,Bachelor,Single Vehicle Collision,Minor Loss,,18,1,1,1,1000,0,2,5,Full
100,33,1000,887,,High School,Single Vehicle Collision,Minor Loss,,23,1,1,0,3000,0,9,12,Full
89,55,500,1519,,Bachelor,Vehicle Theft,Total Loss,,6,1,1,0,10000,0,6,34,Full
51,58,2000,1648,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,3,2,1,1,4000,0,12,40,Full
58,44,1000,882,,Masters,Single Vehicle Collision,Major Loss,Ambulance,15,1,0,1,7000,0,2,24,Full
19,52,1000,1675,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,17,1,1,1,8000,0,13,30,Full
105,57,1000,948,,High School,Multi-vehicle Collision,Total Loss,Ambulance,18,3,1,0,10000,0,9,37,Full
110,35,2000,1173,,High School,Single Vehicle Collision,Major Loss,Police,18,1,0,1,3000,0,5,18,Full
99,38,2000,1632,,Bachelor,Vehicle Theft,Minor Loss,Ambulance,6,1,0,0,7000,0,15,17,Full
90,36,500,1526,,MD,Multi-vehicle Collision,Minor Loss,,12,3,0,1,6000,0,4,20,Full
18,60,2000,1572,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,4,3,1,1,3000,0,3,40,Full
22,60,1000,1206,,Bachelor,Multi-vehicle Collision,Minor Loss,,13,3,0,1,7000,1,0,43,Full
54,44,500,1230,,Bachelor,Parked Car,Major Loss,Ambulance,22,1,0,1,3000,0,18,24,Full
107,27,500,1122,,High School,Single Vehicle Collision,Total Loss,Ambulance,0,1,1,1,6000,0,10,11,Full
59,53,1000,1423,,Bachelor,Parked Car,Total Loss,Ambulance,23,1,0,0,1000,0,10,35,Full
23,42,2000,1320,,High School,Single Vehicle Collision,Total Loss,Other,11,1,1,1,10000,0,2,21,Full
35,46,500,908,,MD,Single Vehicle Collision,Total Loss,Other,18,1,1,1,7000,0,2,24,Full
21,49,1000,1318,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,18,2,1,0,3000,0,6,28,Full
30,64,1000,1168,,MD,Multi-vehicle Collision,Total Loss,Ambulance,16,3,0,1,7000,0,10,42,Full
38,47,500,1091,,MD,Multi-vehicle Collision,Minor Loss,Ambulance,11,3,0,1,2000,0,14,28,Full
27,36,2000,887,,College,Single Vehicle Collision,Major Loss,Police,3,1,0,1,7000,0,10,20,Full
