index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
1192,62.0,39.0,1000.0,1608.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,8.0,3.0,1.0,0.0,8000.0,0,9.0,19.0,Full
1193,73.0,51.0,2000.0,1292.0,PhD,Multi-vehicle Collision,Minor Loss,Other,4.0,3.0,0.0,1.0,6000.0,0,13.0,30.0,Full
1194,43.0,64.0,500.0,1050.0,Bachelor,Parked Car,Major Loss,None,18.0,1.0,0.0,1.0,9000.0,0,15.0,42.0,Full
1195,31.0,61.0,2000.0,1190.0,Bachelor,Single Vehicle Collision,Major Loss,None,18.0,1.0,1.0,1.0,8000.0,0,10.0,45.0,Full
1196,58.0,28.0,2000.0,1595.0,Masters,Single Vehicle Collision,Major Loss,Other,18.0,1.0,0.0,0.0,6000.0,0,3.0,8.0,Full
1197,111.0,63.0,1000.0,1629.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,16.0,3.0,0.0,1.0,3000.0,0,8.0,44.0,Full
1198,103.0,35.0,500.0,1406.0,College,Multi-vehicle Collision,Minor Loss,Ambulance,20.0,3.0,1.0,0.0,9000.0,0,1.0,14.0,Full
1199,7.0,54.0,500.0,935.0,Bachelor,Multi-vehicle Collision,Major Loss,None,14.0,3.0,1.0,1.0,2000.0,0,14.0,35.0,Full
1200,54.0,43.0,2000.0,1011.0,High School,Single Vehicle Collision,Minor Loss,Other,22.0,1.0,0.0,0.0,1000.0,0,20.0,23.0,Full
1201,47.0,27.0,500.0,1648.0,Bachelor,Multi-vehicle Collision,Minor Loss,None,21.0,3.0,0.0,1.0,9000.0,0,16.0,5.0,Full
1202,20.0,35.0,1000.0,1247.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,1.0,1.0,1.0,0.0,6000.0,0,8.0,14.0,Full
1203,111.0,36.0,1000.0,970.0,High School,Multi-vehicle Collision,Major Loss,None,2.0,3.0,0.0,1.0,7000.0,0,12.0,19.0,Full
1204,37.0,33.0,1000.0,1296.0,Bachelor,Multi-vehicle Collision,Total Loss,Police,17.0,3.0,0.0,0.0,7000.0,0,6.0,12.0,Full
1205,72.0,50.0,2000.0,1237.0,Bachelor,Multi-vehicle Collision,Major Loss,None,9.0,3.0,1.0,1.0,4000.0,0,10.0,31.0,Full
1206,90.0,25.0,2000.0,889.0,Bachelor,Multi-vehicle Collision,Major Loss,Other,5.0,3.0,1.0,1.0,9000.0,0,6.0,9.0,Full
1207,116.0,49.0,1000.0,1676.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,13.0,1.0,1.0,0.0,1000.0,0,15.0,33.0,Full
1208,79.0,44.0,2000.0,1221.0,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,3.0,1.0,0.0,1.0,2000.0,0,5.0,28.0,Full
1209,67.0,39.0,500.0,1109.0,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,21.0,1.0,1.0,1.0,7000.0,0,20.0,18.0,Full
1210,89.0,48.0,1000.0,1351.0,High School,Vehicle Theft,Major Loss,Police,8.0,1.0,1.0,0.0,10000.0,0,13.0,27.0,Full
1211,89.0,37.0,1000.0,899.0,Bachelor,Parked Car,Minor Loss,None,6.0,1.0,1.0,1.0,1000.0,0,1.0,15.0,Full
1212,37.0,49.0,2000.0,905.0,College,Multi-vehicle Collision,Minor Loss,Police,22.0,4.0,1.0,0.0,6000.0,0,0.0,32.0,Full
1213,28.0,38.0,2000.0,1044.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,10.0,1.0,1.0,1.0,9000.0,0,20.0,22.0,Full
1214,15.0,42.0,500.0,1465.0,Masters,Multi-vehicle Collision,Total Loss,Other,20.0,3.0,0.0,0.0,3000.0,0,4.0,22.0,Full
1215,17.0,48.0,2000.0,1193.0,College,Multi-vehicle Collision,Minor Loss,None,12.0,3.0,1.0,1.0,8000.0,0,6.0,31.0,Full
1216,21.0,60.0,500.0,935.0,NA,Single Vehicle Collision,Minor Loss,Police,2.0,1.0,1.0,0.0,7000.0,0,4.0,38.0,Full
1217,35.0,31.0,500.0,1074.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,23.0,3.0,1.0,1.0,6000.0,1,19.0,10.0,Full
1218,96.0,53.0,1000.0,1121.0,College,Multi-vehicle Collision,Major Loss,Ambulance,10.0,3.0,1.0,0.0,7000.0,0,13.0,32.0,Full
1219,89.0,61.0,1000.0,901.0,PhD,Single Vehicle Collision,Total Loss,None,16.0,1.0,1.0,0.0,8000.0,0,10.0,42.0,Full
1220,68.0,64.0,500.0,1165.0,Bachelor,Vehicle Theft,Total Loss,Ambulance,19.0,1.0,1.0,1.0,1000.0,0,11.0,47.0,Full
1221,60.0,36.0,2000.0,1383.0,MD,Single Vehicle Collision,Major Loss,None,23.0,1.0,1.0,1.0,8000.0,0,6.0,20.0,Full
1222,82.0,28.0,1000.0,1152.0,High School,Vehicle Theft,Major Loss,Police,14.0,1.0,1.0,1.0,10000.0,0,12.0,12.0,Full
1223,32.0,63.0,500.0,1033.0,Masters,Multi-vehicle Collision,Major Loss,Police,15.0,4.0,1.0,1.0,8000.0,0,8.0,43.0,Full
1224,68.0,51.0,2000.0,1211.0,PhD,Single Vehicle Collision,Minor Loss,Ambulance,1.0,1.0,0.0,1.0,4000.0,0,4.0,32.0,Full
1225,29.0,40.0,2000.0,1263.0,Bachelor,Multi-vehicle Collision,Total Loss,Other,9.0,3.0,1.0,0.0,2000.0,0,13.0,21.0,Full
1226,119.0,38.0,1000.0,1568.0,High School,Parked Car,Minor Loss,Ambulance,14.0,1.0,1.0,0.0,8000.0,0,7.0,21.0,Full
1227,66.0,42.0,1000.0,1223.0,College,Single Vehicle Collision,Major Loss,Ambulance,4.0,1.0,1.0,1.0,4000.0,0,16.0,20.0,Full
1228,34.0,42.0,1000.0,1284.0,Bachelor,Multi-vehicle Collision,Major Loss,None,17.0,3.0,1.0,0.0,7000.0,0,8.0,21.0,Full
1229,10.0,29.0,2000.0,1635.0,PhD,Parked Car,Total Loss,Ambulance,22.0,1.0,0.0,1.0,7000.0,0,10.0,8.0,Full
1230,50.0,28.0,500.0,1386.0,Bachelor,Single Vehicle Collision,Minor Loss,Police,23.0,1.0,1.0,0.0,2000.0,0,16.0,12.0,Full
1231,72.0,63.0,2000.0,927.0,Bachelor,Multi-vehicle Collision,Total Loss,Police,23.0,3.0,1.0,0.0,7000.0,0,9.0,47.0,Full
1232,8.0,32.0,2000.0,1267.0,College,Multi-vehicle Collision,Major Loss,Other,4.0,3.0,1.0,1.0,3000.0,0,20.0,15.0,Full
1233,106.0,57.0,500.0,1093.0,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,15.0,1.0,1.0,1.0,8000.0,0,16.0,39.0,Full
1234,73.0,26.0,1000.0,1543.0,Bachelor,Multi-vehicle Collision,Minor Loss,None,6.0,2.0,1.0,1.0,9000.0,0,17.0,10.0,Full
1235,81.0,34.0,500.0,1234.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,13.0,2.0,0.0,1.0,10000.0,0,20.0,12.0,Full
1236,74.0,33.0,1000.0,1248.0,Bachelor,Single Vehicle Collision,Minor Loss,Police,13.0,1.0,1.0,1.0,9000.0,0,8.0,14.0,Full
1237,15.0,56.0,1000.0,1156.0,NA,Multi-vehicle Collision,Minor Loss,Ambulance,18.0,3.0,0.0,1.0,7000.0,0,11.0,34.0,Full
1238,50.0,28.0,1000.0,1614.0,MD,Single Vehicle Collision,Major Loss,Ambulance,11.0,1.0,1.0,0.0,5000.0,0,14.0,7.0,Full
1239,118.0,39.0,2000.0,1596.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,11.0,3.0,1.0,1.0,1000.0,0,13.0,22.0,Full
1240,52.0,49.0,500.0,1068.0,Bachelor,Single Vehicle Collision,Minor Loss,None,1.0,1.0,1.0,0.0,2000.0,0,20.0,32.0,Full
1241,96.0,33.0,2000.0,1145.0,High School,Vehicle Theft,Major Loss,Police,15.0,1.0,0.0,0.0,4000.0,0,5.0,11.0,Full
1242,68.0,36.0,1000.0,1095.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,22.0,3.0,1.0,1.0,9000.0,1,6.0,16.0,Full
1243,70.0,42.0,1000.0,878.0,High School,Single Vehicle Collision,Total Loss,None,17.0,1.0,1.0,1.0,10000.0,0,19.0,26.0,Full
1244,52.0,51.0,2000.0,1144.0,NA,Multi-vehicle Collision,Total Loss,Police,11.0,3.0,0.0,0.0,10000.0,0,16.0,30.0,Full
1245,71.0,56.0,2000.0,1471.0,College,Single Vehicle Collision,Major Loss,Other,23.0,1.0,0.0,1.0,3000.0,0,4.0,40.0,Full
1246,106.0,56.0,2000.0,1466.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,10.0,2.0,0.0,1.0,2000.0,0,11.0,37.0,Full
1247,82.0,48.0,1000.0,1126.0,MD,Single Vehicle Collision,Minor Loss,Ambulance,21.0,1.0,1.0,1.0,9000.0,0,15.0,30.0,Full
1248,101.0,30.0,2000.0,897.0,Masters,Multi-vehicle Collision,Total Loss,Other,2.0,3.0,0.0,1.0,6000.0,0,7.0,11.0,Full
1249,106.0,29.0,2000.0,973.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,20.0,3.0,1.0,1.0,10000.0,0,8.0,11.0,Full
1250,79.0,48.0,2000.0,856.0,Masters,Single Vehicle Collision,Total Loss,Ambulance,5.0,1.0,1.0,0.0,3000.0,0,11.0,28.0,Full
1251,58.0,28.0,500.0,887.0,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,8.0,3.0,0.0,1.0,6000.0,0,9.0,6.0,Full
1252,117.0,53.0,2000.0,1501.0,Bachelor,Parked Car,Major Loss,Other,20.0,1.0,1.0,1.0,9000.0,0,15.0,34.0,Full
1253,97.0,46.0,500.0,1128.0,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,5.0,1.0,0.0,1.0,3000.0,0,0.0,24.0,Full
1254,73.0,44.0,1000.0,1245.0,High School,Single Vehicle Collision,Total Loss,Ambulance,6.0,1.0,1.0,0.0,2000.0,0,8.0,22.0,Full
1255,54.0,50.0,1000.0,907.0,Masters,Vehicle Theft,Minor Loss,None,20.0,1.0,0.0,1.0,9000.0,0,6.0,29.0,Full
1256,112.0,29.0,500.0,1011.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,18.0,3.0,1.0,0.0,7000.0,1,12.0,8.0,Full
1257,34.0,62.0,1000.0,989.0,Bachelor,Single Vehicle Collision,Total Loss,Police,6.0,1.0,1.0,1.0,7000.0,0,16.0,43.0,Full
1258,113.0,38.0,500.0,1451.0,High School,Single Vehicle Collision,Minor Loss,Police,3.0,1.0,1.0,0.0,9000.0,0,1.0,22.0,Full
1259,65.0,46.0,1000.0,1221.0,MD,Parked Car,Minor Loss,Ambulance,7.0,1.0,1.0,0.0,8000.0,0,3.0,27.0,Full
1260,111.0,47.0,2000.0,1359.0,High School,Multi-vehicle Collision,Major Loss,None,2.0,3.0,1.0,1.0,10000.0,0,13.0,31.0,Full
1261,94.0,36.0,500.0,1150.0,High School,Multi-vehicle Collision,Major Loss,None,22.0,3.0,1.0,1.0,1000.0,0,15.0,16.0,Full
1262,48.0,41.0,500.0,1626.0,Bachelor,Multi-vehicle Collision,Total Loss,None,19.0,3.0,0.0,1.0,7000.0,0,12.0,23.0,Full
1263,34.0,52.0,1000.0,1595.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,7.0,3.0,1.0,0.0,2000.0,0,20.0,30.0,Full
1264,59.0,44.0,1000.0,926.0,Bachelor,Parked Car,Major Loss,None,19.0,1.0,1.0,1.0,8000.0,0,10.0,25.0,Full
1265,36.0,25.0,1000.0,1344.0,College,Single Vehicle Collision,Total Loss,Other,0.0,1.0,1.0,1.0,1000.0,0,2.0,4.0,P2
1266,27.0,36.0,500.0,1136.0,Bachelor,Single Vehicle Collision,Minor Loss,Police,11.0,1.0,1.0,1.0,5000.0,0,14.0,15.0,Full
1267,18.0,56.0,1000.0,1395.0,High School,Multi-vehicle Collision,Major Loss,Other,8.0,3.0,1.0,0.0,5000.0,0,12.0,36.0,Full
1268,38.0,29.0,1000.0,1557.0,High School,Single Vehicle Collision,Total Loss,Other,7.0,1.0,1.0,0.0,7000.0,0,12.0,13.0,Full
1269,25.0,42.0,500.0,1322.0,Bachelor,Multi-vehicle Collision,Total Loss,None,16.0,3.0,0.0,0.0,10000.0,0,11.0,24.0,Full
1270,71.0,28.0,500.0,1052.0,Bachelor,Single Vehicle Collision,Total Loss,Police,19.0,1.0,1.0,0.0,5000.0,0,19.0,9.0,Full
1271,90.0,28.0,500.0,1490.0,Bachelor,Parked Car,Total Loss,Police,19.0,1.0,1.0,0.0,1000.0,0,2.0,9.0,Full
1272,91.0,63.0,1000.0,936.0,NA,Vehicle Theft,Major Loss,Ambulance,11.0,1.0,1.0,1.0,5000.0,0,1.0,46.0,Full
1273,55.0,31.0,2000.0,1186.0,Bachelor,Multi-vehicle Collision,Minor Loss,Police,18.0,3.0,0.0,1.0,1000.0,0,3.0,10.0,Full
1274,42.0,64.0,500.0,1070.0,Bachelor,Parked Car,Minor Loss,None,17.0,1.0,1.0,0.0,6000.0,0,5.0,45.0,Full
1275,119.0,26.0,1000.0,1107.0,Masters,Multi-vehicle Collision,Total Loss,Police,19.0,3.0,1.0,1.0,5000.0,0,12.0,4.0,P2
1276,18.0,29.0,1000.0,1047.0,Bachelor,Parked Car,Minor Loss,Police,6.0,1.0,0.0,1.0,9000.0,0,12.0,9.0,Full
1277,62.0,57.0,2000.0,1020.0,College,Parked Car,Major Loss,Ambulance,2.0,1.0,1.0,1.0,7000.0,0,4.0,36.0,Full
1278,19.0,54.0,1000.0,996.0,Bachelor,Single Vehicle Collision,Minor Loss,Police,20.0,1.0,1.0,1.0,5000.0,0,10.0,33.0,Full
1279,25.0,49.0,2000.0,1265.0,PhD,Single Vehicle Collision,Minor Loss,Police,17.0,1.0,1.0,1.0,10000.0,0,9.0,30.0,Full
1280,82.0,30.0,1000.0,1212.0,NA,Vehicle Theft,Total Loss,Police,13.0,1.0,0.0,1.0,8000.0,0,9.0,11.0,Full
1281,18.0,26.0,1000.0,1333.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,8.0,3.0,1.0,0.0,7000.0,0,16.0,9.0,Full
1282,44.0,49.0,2000.0,1199.0,College,Vehicle Theft,Minor Loss,Police,12.0,1.0,1.0,0.0,1000.0,0,9.0,32.0,Full
1283,106.0,52.0,2000.0,918.0,High School,Single Vehicle Collision,Minor Loss,Police,18.0,1.0,0.0,0.0,2000.0,0,15.0,35.0,Full
1284,94.0,44.0,500.0,1403.0,Bachelor,Multi-vehicle Collision,Total Loss,Police,22.0,3.0,0.0,1.0,1000.0,0,3.0,25.0,Full
1285,44.0,62.0,1000.0,1141.0,MD,Multi-vehicle Collision,Major Loss,Ambulance,6.0,3.0,1.0,1.0,8000.0,0,10.0,40.0,Full
1286,19.0,40.0,500.0,1150.0,Bachelor,Multi-vehicle Collision,Major Loss,Police,9.0,3.0,0.0,1.0,1000.0,0,17.0,22.0,Full
1287,85.0,41.0,500.0,871.0,High School,Parked Car,Major Loss,Police,14.0,1.0,1.0,1.0,5000.0,1,3.0,23.0,Full
1288,34.0,57.0,2000.0,1592.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,1.0,1.0,0.0,0.0,2000.0,0,9.0,37.0,Full
1289,22.0,34.0,2000.0,1081.0,NA,Single Vehicle Collision,Total Loss,None,9.0,1.0,1.0,0.0,5000.0,0,12.0,15.0,Full
1290,15.0,51.0,1000.0,1336.0,MD,Single Vehicle Collision,Major Loss,Police,20.0,1.0,1.0,0.0,7000.0,0,3.0,34.0,Full
1291,13.0,50.0,500.0,849.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,6.0,3.0,0.0,1.0,4000.0,0,15.0,32.0,Full
1292,79.0,46.0,500.0,900.0,High School,Multi-vehicle Collision,Major Loss,Other,2.0,3.0,1.0,1.0,8000.0,0,1.0,27.0,Full
1293,28.0,45.0,500.0,1418.0,Bachelor,Vehicle Theft,Major Loss,Other,15.0,1.0,1.0,1.0,1000.0,0,20.0,24.0,Full
1294,35.0,38.0,1000.0,1571.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,8.0,3.0,1.0,1.0,5000.0,0,9.0,17.0,Full
1295,61.0,31.0,500.0,930.0,Bachelor,Single Vehicle Collision,Major Loss,Police,2.0,1.0,0.0,0.0,4000.0,0,6.0,10.0,Full
1296,55.0,38.0,2000.0,1288.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,3.0,3.0,1.0,0.0,1000.0,0,2.0,21.0,Full
1297,93.0,40.0,1000.0,1362.0,Bachelor,Multi-vehicle Collision,Minor Loss,Police,4.0,3.0,1.0,1.0,10000.0,0,8.0,20.0,Full
1298,11.0,56.0,2000.0,1639.0,Bachelor,Vehicle Theft,Total Loss,Police,11.0,1.0,1.0,0.0,1000.0,0,13.0,38.0,Full
1299,41.0,38.0,2000.0,1062.0,College,Parked Car,Major Loss,None,11.0,1.0,1.0,1.0,5000.0,0,2.0,20.0,Full
1300,116.0,53.0,1000.0,1393.0,College,Parked Car,Minor Loss,Ambulance,2.0,1.0,1.0,1.0,1000.0,0,6.0,37.0,Full
1301,109.0,30.0,1000.0,1153.0,College,Vehicle Theft,Major Loss,Ambulance,23.0,1.0,1.0,1.0,3000.0,0,17.0,13.0,Full
1302,86.0,42.0,500.0,1159.0,High School,Single Vehicle Collision,Major Loss,Ambulance,20.0,1.0,1.0,1.0,6000.0,0,13.0,21.0,Full
1303,64.0,30.0,500.0,1648.0,High School,Multi-vehicle Collision,Minor Loss,Ambulance,5.0,3.0,0.0,1.0,4000.0,0,4.0,14.0,Full
1304,49.0,57.0,500.0,1328.0,Bachelor,Multi-vehicle Collision,Major Loss,Police,0.0,3.0,1.0,0.0,4000.0,0,3.0,37.0,Full
1305,45.0,34.0,1000.0,999.0,NA,Multi-vehicle Collision,Minor Loss,None,3.0,3.0,1.0,1.0,6000.0,0,18.0,18.0,Full
1306,84.0,61.0,500.0,1500.0,Bachelor,Multi-vehicle Collision,Major Loss,Police,19.0,3.0,1.0,1.0,5000.0,0,5.0,42.0,Full
1307,117.0,47.0,1000.0,1527.0,PhD,Multi-vehicle Collision,Total Loss,Ambulance,8.0,3.0,0.0,1.0,7000.0,0,3.0,29.0,Full
1308,13.0,64.0,500.0,988.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,4.0,3.0,1.0,1.0,6000.0,0,20.0,43.0,Full
1309,87.0,47.0,2000.0,1163.0,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,10.0,1.0,0.0,0.0,4000.0,0,6.0,25.0,Full
1310,21.0,58.0,1000.0,1206.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,0.0,1.0,2000.0,0,2.0,37.0,Full
1311,32.0,57.0,2000.0,1480.0,Bachelor,Single Vehicle Collision,Total Loss,None,1.0,1.0,0.0,0.0,5000.0,0,9.0,35.0,Full
1312,43.0,49.0,500.0,1330.0,MD,Multi-vehicle Collision,Major Loss,Ambulance,12.0,3.0,0.0,1.0,10000.0,0,8.0,33.0,Full
1313,82.0,33.0,2000.0,1415.0,Bachelor,Multi-vehicle Collision,Total Loss,None,16.0,3.0,1.0,1.0,8000.0,0,19.0,11.0,Full
1314,59.0,32.0,1000.0,1419.0,NA,Multi-vehicle Collision,Major Loss,Ambulance,15.0,2.0,1.0,1.0,1000.0,0,2.0,16.0,Full
1315,47.0,36.0,500.0,1611.0,Masters,Single Vehicle Collision,Major Loss,Ambulance,20.0,1.0,1.0,0.0,2000.0,0,2.0,15.0,Full
1316,111.0,42.0,1000.0,1313.0,Bachelor,Multi-vehicle Collision,Total Loss,Police,14.0,4.0,1.0,1.0,8000.0,0,2.0,25.0,Full
1317,47.0,29.0,500.0,1482.0,College,Single Vehicle Collision,Minor Loss,Police,13.0,1.0,1.0,1.0,1000.0,0,18.0,12.0,Full
1318,86.0,56.0,2000.0,1603.0,Bachelor,Single Vehicle Collision,Total Loss,Other,11.0,1.0,1.0,1.0,3000.0,0,9.0,40.0,Full
1319,17.0,25.0,1000.0,1247.0,Masters,Vehicle Theft,Major Loss,Ambulance,0.0,1.0,0.0,1.0,9000.0,0,3.0,6.0,Full
1320,99.0,42.0,500.0,973.0,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,0.0,1.0,0.0,1.0,2000.0,0,12.0,26.0,Full
1321,12.0,37.0,1000.0,1068.0,MD,Multi-vehicle Collision,Major Loss,Other,8.0,3.0,1.0,1.0,9000.0,0,10.0,18.0,Full
1322,21.0,32.0,2000.0,1560.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,17.0,4.0,0.0,0.0,5000.0,0,4.0,16.0,Full
1323,26.0,48.0,1000.0,1620.0,High School,Multi-vehicle Collision,Minor Loss,Ambulance,22.0,3.0,0.0,1.0,6000.0,0,12.0,28.0,Full
1324,24.0,53.0,2000.0,1513.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,12.0,3.0,1.0,1.0,6000.0,0,7.0,33.0,Full
1325,32.0,62.0,500.0,1003.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,4.0,3.0,0.0,1.0,5000.0,0,4.0,46.0,Full
1326,116.0,33.0,2000.0,1320.0,College,Single Vehicle Collision,Minor Loss,Ambulance,5.0,1.0,0.0,1.0,6000.0,0,10.0,16.0,Full
1327,8.0,36.0,1000.0,1400.0,High School,Single Vehicle Collision,Major Loss,Other,11.0,1.0,0.0,1.0,7000.0,0,6.0,17.0,Full
1328,12.0,40.0,2000.0,1212.0,MD,Single Vehicle Collision,Total Loss,Ambulance,16.0,1.0,1.0,1.0,7000.0,1,4.0,20.0,Full
1329,19.0,25.0,1000.0,1463.0,High School,Multi-vehicle Collision,Total Loss,Police,11.0,3.0,0.0,0.0,2000.0,0,18.0,6.0,Full
1330,30.0,28.0,2000.0,1484.0,Masters,Multi-vehicle Collision,Total Loss,Police,3.0,3.0,1.0,0.0,4000.0,0,3.0,10.0,Full
1331,28.0,29.0,2000.0,1398.0,College,Multi-vehicle Collision,Major Loss,Ambulance,6.0,3.0,1.0,0.0,9000.0,0,5.0,7.0,Full
1332,11.0,27.0,2000.0,1480.0,Bachelor,Single Vehicle Collision,Major Loss,Police,16.0,1.0,0.0,1.0,6000.0,0,8.0,6.0,Full
1333,73.0,57.0,1000.0,1410.0,Masters,Multi-vehicle Collision,Total Loss,Police,3.0,3.0,0.0,1.0,10000.0,1,5.0,40.0,Full
1334,106.0,32.0,1000.0,1497.0,Masters,Single Vehicle Collision,Major Loss,None,2.0,1.0,0.0,0.0,4000.0,0,4.0,15.0,Full
1335,91.0,46.0,500.0,1415.0,High School,Single Vehicle Collision,Major Loss,None,20.0,1.0,1.0,1.0,7000.0,0,16.0,28.0,Full
1336,73.0,55.0,1000.0,1570.0,Bachelor,Single Vehicle Collision,Minor Loss,Police,18.0,1.0,1.0,1.0,9000.0,0,6.0,38.0,Full
1337,46.0,29.0,1000.0,921.0,Bachelor,Multi-vehicle Collision,Minor Loss,Other,17.0,3.0,1.0,1.0,9000.0,0,2.0,8.0,Full
1338,103.0,58.0,2000.0,1677.0,Masters,Multi-vehicle Collision,Major Loss,None,8.0,3.0,1.0,1.0,8000.0,0,10.0,38.0,Full
1339,12.0,32.0,500.0,1286.0,Masters,Single Vehicle Collision,Major Loss,Police,21.0,1.0,0.0,1.0,7000.0,0,2.0,11.0,Full
1340,49.0,26.0,2000.0,1656.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,17.0,3.0,1.0,0.0,7000.0,0,7.0,8.0,Full
1341,29.0,44.0,500.0,876.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,19.0,3.0,1.0,0.0,2000.0,0,18.0,23.0,Full
1342,102.0,25.0,2000.0,1409.0,College,Multi-vehicle Collision,Major Loss,Ambulance,3.0,4.0,1.0,1.0,6000.0,1,7.0,4.0,P2
1343,97.0,48.0,1000.0,1521.0,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,9.0,1.0,1.0,0.0,10000.0,0,12.0,28.0,Full
1344,51.0,62.0,1000.0,1187.0,Bachelor,Multi-vehicle Collision,Major Loss,None,10.0,3.0,1.0,1.0,2000.0,0,10.0,42.0,Full
1345,75.0,39.0,500.0,1266.0,High School,Single Vehicle Collision,Major Loss,Ambulance,18.0,1.0,1.0,1.0,7000.0,0,2.0,18.0,Full
1346,48.0,60.0,500.0,1611.0,MD,Multi-vehicle Collision,Minor Loss,None,2.0,4.0,1.0,1.0,7000.0,0,13.0,39.0,Full
1347,26.0,62.0,1000.0,1151.0,High School,Single Vehicle Collision,Minor Loss,Ambulance,11.0,1.0,0.0,1.0,5000.0,0,17.0,44.0,Full
1348,12.0,64.0,1000.0,848.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,17.0,4.0,1.0,1.0,2000.0,0,2.0,45.0,Full
1349,77.0,60.0,2000.0,1357.0,College,Single Vehicle Collision,Minor Loss,None,4.0,1.0,1.0,0.0,9000.0,0,15.0,39.0,Full
1350,80.0,50.0,2000.0,1633.0,Bachelor,Parked Car,Total Loss,Ambulance,18.0,1.0,1.0,1.0,5000.0,0,14.0,31.0,Full
1351,118.0,52.0,500.0,1340.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,21.0,1.0,1.0,1.0,10000.0,1,18.0,30.0,Full
1352,85.0,26.0,1000.0,1180.0,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,8.0,3.0,1.0,1.0,7000.0,0,2.0,4.0,P2
1353,85.0,29.0,1000.0,1070.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,4.0,1.0,1.0,1.0,7000.0,0,6.0,12.0,Full
1354,100.0,49.0,500.0,1106.0,High School,Single Vehicle Collision,Total Loss,Police,0.0,1.0,1.0,1.0,10000.0,0,14.0,27.0,Full
1355,73.0,33.0,1000.0,1189.0,College,Single Vehicle Collision,Major Loss,Ambulance,12.0,1.0,0.0,1.0,8000.0,0,0.0,15.0,Full
1356,32.0,59.0,1000.0,1551.0,Bachelor,Single Vehicle Collision,Minor Loss,Police,7.0,1.0,0.0,0.0,1000.0,0,15.0,39.0,Full
1357,24.0,30.0,500.0,1631.0,High School,Multi-vehicle Collision,Minor Loss,Police,0.0,3.0,1.0,0.0,8000.0,0,17.0,11.0,Full
1358,82.0,49.0,1000.0,1324.0,Bachelor,Multi-vehicle Collision,Minor Loss,Other,3.0,3.0,0.0,1.0,10000.0,0,9.0,30.0,Full
1359,74.0,54.0,500.0,1411.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5.0,2.0,1.0,1.0,1000.0,0,8.0,37.0,Full
1360,103.0,63.0,1000.0,1255.0,Bachelor,Parked Car,Major Loss,Ambulance,8.0,1.0,1.0,1.0,10000.0,0,5.0,46.0,Full
1361,14.0,64.0,1000.0,1158.0,College,Multi-vehicle Collision,Minor Loss,Ambulance,15.0,3.0,1.0,0.0,4000.0,0,0.0,43.0,Full
1362,49.0,34.0,1000.0,990.0,Bachelor,Vehicle Theft,Total Loss,Ambulance,21.0,1.0,1.0,1.0,10000.0,0,4.0,12.0,Full
1363,38.0,35.0,2000.0,894.0,College,Single Vehicle Collision,Total Loss,Police,19.0,1.0,0.0,1.0,5000.0,0,20.0,14.0,Full
1364,61.0,37.0,2000.0,1608.0,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,15.0,1.0,0.0,1.0,8000.0,0,18.0,20.0,Full
