index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
4633,,37.0,,,none,Bachelor,none,none,none,,,,,5492.0,0,1.0,20.0,Full
4634,,33.0,,,none,High School,none,none,none,,,,,109.0,0,6.0,11.0,Full
4635,,45.0,,,none,Bachelor,none,none,none,,,,,102.0,0,5.0,27.0,Full
4636,,51.0,,,none,High School,none,none,none,,,,,2098.0,0,7.0,33.0,Full
4637,,41.0,,,none,Bachelor,none,none,none,,,,,2275.0,0,8.0,25.0,Full
4638,,66.0,,,none,High School,none,none,none,,,,,616.0,0,1.0,47.0,Full
4639,,51.0,,,none,High School,none,none,none,,,,,100.0,0,4.0,32.0,Full
4640,,55.0,,,none,High School,none,none,none,,,,,13277.0,0,7.0,34.0,Full
4641,,50.0,,,none,High School,none,none,none,,,,,95.0,0,1.0,28.0,Full
4642,,41.0,,,none,Bachelor,none,none,none,,,,,90.0,0,9.0,20.0,Full
4643,,51.0,,,none,Bachelor,none,none,none,,,,,103.0,0,12.0,33.0,Full
4644,,30.0,,,none,High School,none,none,none,,,,,111.0,0,1.0,13.0,Full
4645,,55.0,,,none,High School,none,none,none,,,,,114.0,0,7.0,34.0,Full
4646,,54.0,,,none,PhD,none,none,none,,,,,97.0,0,16.0,32.0,Full
4647,,43.0,,,none,High School,none,none,none,,,,,19745.0,0,12.0,24.0,Full
4648,,41.0,,,none,Bachelor,none,none,none,,,,,5320.0,0,8.0,20.0,Full
4649,,45.0,,,none,High School,none,none,none,,,,,113.0,0,7.0,29.0,Full
4650,,52.0,,,none,Masters,none,none,none,,,,,4312.0,0,16.0,33.0,Full
4651,,39.0,,,none,Bachelor,none,none,none,,,,,99.0,0,1.0,23.0,Full
4652,,44.0,,,none,Bachelor,none,none,none,,,,,106.0,1,8.0,27.0,Full
4653,,43.0,,,none,Bachelor,none,none,none,,,,,100.0,0,8.0,22.0,Full
4654,,47.0,,,none,High School,none,none,none,,,,,109.0,0,1.0,25.0,Full
4655,,62.0,,,none,PhD,none,none,none,,,,,113.0,0,6.0,44.0,Full
4656,,49.0,,,none,Bachelor,none,none,none,,,,,106.0,0,5.0,32.0,Full
4657,,35.0,,,none,High School,none,none,none,,,,,4127.0,0,7.0,14.0,Full
4658,,42.0,,,none,High School,none,none,none,,,,,114.0,0,1.0,21.0,Full
4659,,35.0,,,none,High School,none,none,none,,,,,7939.0,0,1.0,18.0,Full
4660,,44.0,,,none,High School,none,none,none,,,,,106.0,0,1.0,28.0,Full
4661,,35.0,,,none,High School,none,none,none,,,,,111.0,0,10.0,18.0,Full
4662,,33.0,,,none,High School,none,none,none,,,,,5359.0,1,1.0,15.0,Full
4663,,40.0,,,none,Bachelor,none,none,none,,,,,104.0,0,12.0,21.0,Full
4664,,55.0,,,none,Bachelor,none,none,none,,,,,96.0,0,8.0,39.0,Full
4665,,31.0,,,none,High School,none,none,none,,,,,88.0,0,11.0,10.0,Full
4666,,32.0,,,none,High School,none,none,none,,,,,6879.0,0,1.0,10.0,Full
4667,,37.0,,,none,Masters,none,none,none,,,,,97.0,0,16.0,21.0,Full
4668,,59.0,,,none,Masters,none,none,none,,,,,2052.0,1,13.0,42.0,Full
4669,,47.0,,,none,Masters,none,none,none,,,,,97.0,0,13.0,30.0,Full
4670,,55.0,,,none,Masters,none,none,none,,,,,108.0,0,13.0,34.0,Full
4671,,48.0,,,none,High School,none,none,none,,,,,106.0,0,1.0,31.0,Full
4672,,52.0,,,none,Bachelor,none,none,none,,,,,98.0,0,9.0,32.0,Full
4673,,43.0,,,none,Bachelor,none,none,none,,,,,95.0,0,14.0,25.0,Full
4674,,38.0,,,none,High School,none,none,none,,,,,106.0,0,1.0,21.0,Full
4675,,65.0,,,none,PhD,none,none,none,,,,,107.0,0,23.0,45.0,Full
4676,,44.0,,,none,Bachelor,none,none,none,,,,,5818.0,1,1.0,28.0,Full
4677,,52.0,,,none,High School,none,none,none,,,,,4369.0,1,1.0,34.0,Full
4678,,44.0,,,none,High School,none,none,none,,,,,111.0,0,6.0,24.0,Full
4679,,55.0,,,none,High School,none,none,none,,,,,103.0,0,8.0,39.0,Full
4680,,47.0,,,none,High School,none,none,none,,,,,1691.0,1,1.0,28.0,Full
4681,,35.0,,,none,Bachelor,none,none,none,,,,,13491.0,0,5.0,16.0,Full
4682,,30.0,,,none,Bachelor,none,none,none,,,,,3274.0,0,6.0,12.0,Full
4683,,49.0,,,none,Bachelor,none,none,none,,,,,109.0,0,7.0,29.0,Full
4684,,52.0,,,none,Bachelor,none,none,none,,,,,99.0,0,14.0,32.0,Full
4685,,37.0,,,none,High School,none,none,none,,,,,39687.0,0,5.0,15.0,Full
4686,,59.0,,,none,Bachelor,none,none,none,,,,,115.0,0,4.0,43.0,Full
4687,,32.0,,,none,High School,none,none,none,,,,,3559.0,0,10.0,10.0,Full
4688,,35.0,,,none,High School,none,none,none,,,,,7123.0,0,6.0,16.0,Full
4689,,33.0,,,none,High School,none,none,none,,,,,118.0,0,1.0,14.0,Full
4690,,45.0,,,none,High School,none,none,none,,,,,115.0,0,10.0,28.0,Full
4691,,54.0,,,none,High School,none,none,none,,,,,95.0,0,7.0,33.0,Full
4692,,63.0,,,none,Masters,none,none,none,,,,,32614.0,0,19.0,42.0,Full
4693,,45.0,,,none,High School,none,none,none,,,,,121.0,0,1.0,24.0,Full
4694,,46.0,,,none,Bachelor,none,none,none,,,,,7135.0,0,11.0,26.0,Full
4695,,56.0,,,none,High School,none,none,none,,,,,6524.0,0,9.0,35.0,Full
4696,,59.0,,,none,PhD,none,none,none,,,,,117.0,0,9.0,41.0,Full
4697,,43.0,,,none,Bachelor,none,none,none,,,,,102.0,0,13.0,21.0,Full
4698,,44.0,,,none,High School,none,none,none,,,,,104.0,0,7.0,22.0,Full
4699,,66.0,,,none,Masters,none,none,none,,,,,106.0,0,11.0,47.0,Full
4700,,37.0,,,none,Masters,none,none,none,,,,,1290.0,1,12.0,19.0,Full
4701,,46.0,,,none,High School,none,none,none,,,,,95.0,0,8.0,25.0,Full
4702,,42.0,,,none,High School,none,none,none,,,,,3633.0,0,1.0,24.0,Full
4703,,66.0,,,none,High School,none,none,none,,,,,100.0,0,1.0,49.0,Full
4704,,49.0,,,none,High School,none,none,none,,,,,4266.0,0,4.0,30.0,Full
4705,,38.0,,,none,High School,none,none,none,,,,,1875.0,0,4.0,20.0,Full
4706,,49.0,,,none,Bachelor,none,none,none,,,,,92.0,0,9.0,27.0,Full
4707,,27.0,,,none,High School,none,none,none,,,,,4739.0,0,6.0,8.0,Full
4708,,46.0,,,none,High School,none,none,none,,,,,101.0,0,10.0,29.0,Full
4709,,39.0,,,none,PhD,none,none,none,,,,,98.0,0,13.0,18.0,Full
4710,,45.0,,,none,Bachelor,none,none,none,,,,,95.0,0,8.0,29.0,Full
4711,,59.0,,,none,Bachelor,none,none,none,,,,,20509.0,0,7.0,43.0,Full
4712,,38.0,,,none,High School,none,none,none,,,,,106.0,0,1.0,22.0,Full
4713,,44.0,,,none,High School,none,none,none,,,,,96.0,0,10.0,26.0,Full
4714,,49.0,,,none,High School,none,none,none,,,,,98.0,0,1.0,31.0,Full
4715,,40.0,,,none,High School,none,none,none,,,,,102.0,0,1.0,22.0,Full
4716,,46.0,,,none,Bachelor,none,none,none,,,,,107.0,1,4.0,27.0,Full
4717,,39.0,,,none,High School,none,none,none,,,,,116.0,1,10.0,19.0,Full
4718,,50.0,,,none,Masters,none,none,none,,,,,96.0,0,14.0,31.0,Full
4719,,46.0,,,none,Bachelor,none,none,none,,,,,2786.0,0,12.0,30.0,Full
4720,,40.0,,,none,Bachelor,none,none,none,,,,,100.0,0,15.0,20.0,Full
4721,,37.0,,,none,Bachelor,none,none,none,,,,,313.0,0,14.0,15.0,Full
4722,,55.0,,,none,Bachelor,none,none,none,,,,,97.0,0,12.0,38.0,Full
4723,,40.0,,,none,High School,none,none,none,,,,,102.0,0,1.0,20.0,Full
4724,,46.0,,,none,Masters,none,none,none,,,,,95.0,0,18.0,29.0,Full
4725,,41.0,,,none,Bachelor,none,none,none,,,,,92.0,0,8.0,23.0,Full
4726,,26.0,,,none,Bachelor,none,none,none,,,,,105.0,0,4.0,10.0,Full
4727,,43.0,,,none,High School,none,none,none,,,,,103.0,0,1.0,25.0,Full
4728,,34.0,,,none,PhD,none,none,none,,,,,4975.0,0,16.0,15.0,Full
4729,,42.0,,,none,Bachelor,none,none,none,,,,,111.0,0,9.0,21.0,Full
4730,,54.0,,,none,Masters,none,none,none,,,,,9540.0,0,11.0,36.0,Full
4731,,46.0,,,none,Masters,none,none,none,,,,,104.0,0,19.0,28.0,Full
4732,,44.0,,,none,High School,none,none,none,,,,,1957.0,1,1.0,24.0,Full
4733,,51.0,,,none,High School,none,none,none,,,,,102.0,0,1.0,34.0,Full
4734,,58.0,,,none,PhD,none,none,none,,,,,96.0,0,18.0,42.0,Full
4735,,56.0,,,none,Masters,none,none,none,,,,,97.0,0,11.0,38.0,Full
4736,,40.0,,,none,High School,none,none,none,,,,,3261.0,1,1.0,22.0,Full
4737,,54.0,,,none,Masters,none,none,none,,,,,97.0,1,15.0,37.0,Full
4738,,38.0,,,none,High School,none,none,none,,,,,2855.0,0,8.0,19.0,Full
4739,,41.0,,,none,Masters,none,none,none,,,,,94.0,0,13.0,19.0,Full
4740,,45.0,,,none,Masters,none,none,none,,,,,100.0,0,23.0,26.0,Full
4741,,33.0,,,none,High School,none,none,none,,,,,7088.0,0,6.0,13.0,Full
4742,,56.0,,,none,PhD,none,none,none,,,,,100.0,0,13.0,39.0,Full
4743,,52.0,,,none,Masters,none,none,none,,,,,104.0,0,10.0,34.0,Full
4744,,41.0,,,none,Bachelor,none,none,none,,,,,110.0,0,3.0,22.0,Full
4745,,46.0,,,none,Bachelor,none,none,none,,,,,104.0,0,10.0,27.0,Full
4746,,39.0,,,none,Bachelor,none,none,none,,,,,102.0,0,13.0,23.0,Full
4747,,57.0,,,none,Bachelor,none,none,none,,,,,88.0,0,13.0,41.0,Full
4748,,33.0,,,none,Bachelor,none,none,none,,,,,99.0,0,5.0,12.0,Full
4749,,60.0,,,none,Bachelor,none,none,none,,,,,109.0,0,1.0,38.0,Full
4750,,53.0,,,none,Bachelor,none,none,none,,,,,102.0,0,1.0,33.0,Full
4751,,47.0,,,none,Masters,none,none,none,,,,,103.0,0,18.0,28.0,Full
4752,,52.0,,,none,Bachelor,none,none,none,,,,,102.0,0,10.0,33.0,Full
4753,,36.0,,,none,High School,none,none,none,,,,,99.0,0,6.0,19.0,Full
4754,,46.0,,,none,High School,none,none,none,,,,,106.0,0,7.0,30.0,Full
4755,,43.0,,,none,High School,none,none,none,,,,,110.0,0,1.0,21.0,Full
4756,,45.0,,,none,Bachelor,none,none,none,,,,,116.0,0,8.0,29.0,Full
4757,,44.0,,,none,High School,none,none,none,,,,,3369.0,0,7.0,25.0,Full
4758,,60.0,,,none,Bachelor,none,none,none,,,,,110.0,0,9.0,38.0,Full
4759,,54.0,,,none,High School,none,none,none,,,,,98.0,0,4.0,34.0,Full
4760,,39.0,,,none,Bachelor,none,none,none,,,,,5816.0,0,10.0,20.0,Full
4761,,46.0,,,none,Bachelor,none,none,none,,,,,96.0,0,9.0,28.0,Full
4762,,48.0,,,none,Bachelor,none,none,none,,,,,103.0,0,10.0,32.0,Full
4763,,36.0,,,none,High School,none,none,none,,,,,101.0,0,10.0,20.0,Full
4764,,40.0,,,none,High School,none,none,none,,,,,94.0,1,1.0,23.0,Full
4765,,49.0,,,none,High School,none,none,none,,,,,117.0,0,7.0,27.0,Full
4766,,45.0,,,none,Bachelor,none,none,none,,,,,107.0,0,8.0,25.0,Full
4767,,50.0,,,none,Bachelor,none,none,none,,,,,104.0,0,1.0,33.0,Full
4768,,46.0,,,none,PhD,none,none,none,,,,,100.0,0,16.0,30.0,Full
4769,,29.0,,,none,Bachelor,none,none,none,,,,,96.0,0,4.0,8.0,Full
4770,,46.0,,,none,Masters,none,none,none,,,,,96.0,1,14.0,26.0,Full
4771,,59.0,,,none,High School,none,none,none,,,,,110.0,0,3.0,40.0,Full
4772,,42.0,,,none,Bachelor,none,none,none,,,,,93.0,0,13.0,23.0,Full
4773,,46.0,,,none,High School,none,none,none,,,,,95.0,0,1.0,25.0,Full
4774,,34.0,,,none,High School,none,none,none,,,,,111.0,0,6.0,12.0,Full
4775,,58.0,,,none,High School,none,none,none,,,,,101.0,0,8.0,38.0,Full
4776,,40.0,,,none,High School,none,none,none,,,,,113.0,0,6.0,22.0,Full
4777,,53.0,,,none,PhD,none,none,none,,,,,107.0,0,17.0,34.0,Full
4778,,40.0,,,none,High School,none,none,none,,,,,5493.0,0,10.0,18.0,Full
4779,,38.0,,,none,High School,none,none,none,,,,,103.0,0,1.0,21.0,Full
4780,,40.0,,,none,High School,none,none,none,,,,,3000.0,0,6.0,21.0,Full
4781,,44.0,,,none,High School,none,none,none,,,,,103.0,0,1.0,25.0,Full
4782,,49.0,,,none,Bachelor,none,none,none,,,,,101.0,0,9.0,31.0,Full
4783,,42.0,,,none,High School,none,none,none,,,,,3044.0,1,1.0,23.0,Full
4784,,39.0,,,none,High School,none,none,none,,,,,117.0,1,1.0,22.0,Full
4785,,46.0,,,none,High School,none,none,none,,,,,115.0,0,1.0,29.0,Full
4786,,50.0,,,none,High School,none,none,none,,,,,92.0,0,10.0,29.0,Full
4787,,32.0,,,none,High School,none,none,none,,,,,106.0,0,9.0,15.0,Full
4788,,43.0,,,none,High School,none,none,none,,,,,114.0,0,1.0,22.0,Full
4789,,48.0,,,none,Bachelor,none,none,none,,,,,114.0,0,5.0,32.0,Full
4790,,54.0,,,none,High School,none,none,none,,,,,4147.0,1,1.0,35.0,Full
4791,,49.0,,,none,PhD,none,none,none,,,,,109.0,0,10.0,30.0,Full
4792,,39.0,,,none,Masters,none,none,none,,,,,104.0,0,1.0,19.0,Full
4793,,57.0,,,none,Bachelor,none,none,none,,,,,92.0,0,11.0,39.0,Full
4794,,46.0,,,none,High School,none,none,none,,,,,105.0,0,12.0,30.0,Full
4795,,50.0,,,none,High School,none,none,none,,,,,5459.0,0,1.0,29.0,Full
4796,,41.0,,,none,Bachelor,none,none,none,,,,,6123.0,1,9.0,22.0,Full
4797,,50.0,,,none,High School,none,none,none,,,,,106.0,1,5.0,33.0,Full
4798,,43.0,,,none,Masters,none,none,none,,,,,3925.0,0,14.0,27.0,Full
4799,,44.0,,,none,High School,none,none,none,,,,,96.0,0,6.0,22.0,Full
4800,,40.0,,,none,Bachelor,none,none,none,,,,,96.0,0,9.0,18.0,Full
4801,,51.0,,,none,Masters,none,none,none,,,,,98.0,0,15.0,35.0,Full
4802,,46.0,,,none,Bachelor,none,none,none,,,,,3570.0,0,8.0,25.0,Full
4803,,57.0,,,none,Bachelor,none,none,none,,,,,4373.0,0,12.0,40.0,Full
4804,,49.0,,,none,Masters,none,none,none,,,,,96.0,0,10.0,27.0,Full
4805,,42.0,,,none,High School,none,none,none,,,,,92.0,0,8.0,22.0,Full
4806,,51.0,,,none,High School,none,none,none,,,,,2950.0,1,7.0,30.0,Full
4807,,50.0,,,none,High School,none,none,none,,,,,105.0,0,9.0,28.0,Full
4808,,39.0,,,none,Bachelor,none,none,none,,,,,706.0,0,10.0,20.0,Full
4809,,53.0,,,none,Masters,none,none,none,,,,,108.0,0,13.0,35.0,Full
4810,,35.0,,,none,Bachelor,none,none,none,,,,,96.0,0,10.0,15.0,Full
4811,,42.0,,,none,High School,none,none,none,,,,,16798.0,0,5.0,24.0,Full
4812,,47.0,,,none,Bachelor,none,none,none,,,,,102.0,0,10.0,26.0,Full
4813,,63.0,,,none,Masters,none,none,none,,,,,105.0,0,12.0,45.0,Full
4814,,45.0,,,none,High School,none,none,none,,,,,116.0,0,1.0,26.0,Full
4815,,59.0,,,none,High School,none,none,none,,,,,5275.0,0,1.0,37.0,Full
4816,,45.0,,,none,High School,none,none,none,,,,,5641.0,0,8.0,23.0,Full
4817,,48.0,,,none,Masters,none,none,none,,,,,100.0,0,16.0,32.0,Full
4818,,46.0,,,none,Masters,none,none,none,,,,,99.0,0,27.0,29.0,Full
4819,,54.0,,,none,PhD,none,none,none,,,,,101.0,0,15.0,36.0,Full
4820,,41.0,,,none,High School,none,none,none,,,,,1338.0,0,5.0,21.0,Full
4821,,46.0,,,none,High School,none,none,none,,,,,101.0,0,1.0,27.0,Full
4822,,49.0,,,none,High School,none,none,none,,,,,96.0,0,10.0,30.0,Full
4823,,51.0,,,none,Masters,none,none,none,,,,,107.0,0,16.0,29.0,Full
4824,,47.0,,,none,PhD,none,none,none,,,,,108.0,0,21.0,26.0,Full
4825,,35.0,,,none,High School,none,none,none,,,,,117.0,0,1.0,13.0,Full
4826,,35.0,,,none,PhD,none,none,none,,,,,94.0,0,17.0,15.0,Full
4827,,34.0,,,none,High School,none,none,none,,,,,113.0,0,1.0,16.0,Full
4828,,45.0,,,none,High School,none,none,none,,,,,90.0,0,8.0,27.0,Full
4829,,55.0,,,none,High School,none,none,none,,,,,98.0,0,6.0,37.0,Full
4830,,54.0,,,none,Bachelor,none,none,none,,,,,104.0,0,3.0,34.0,Full
4831,,60.0,,,none,PhD,none,none,none,,,,,2907.0,0,13.0,42.0,Full
4832,,48.0,,,none,Masters,none,none,none,,,,,104.0,1,19.0,26.0,Full
4833,,52.0,,,none,PhD,none,none,none,,,,,105.0,0,17.0,32.0,Full
4834,,35.0,,,none,High School,none,none,none,,,,,2934.0,0,6.0,16.0,Full
4835,,52.0,,,none,PhD,none,none,none,,,,,102.0,0,10.0,32.0,Full
4836,,45.0,,,none,High School,none,none,none,,,,,97.0,0,9.0,28.0,Full
4837,,36.0,,,none,Bachelor,none,none,none,,,,,5118.0,0,7.0,20.0,Full
4838,,57.0,,,none,PhD,none,none,none,,,,,99.0,0,9.0,35.0,Full
4839,,33.0,,,none,Bachelor,none,none,none,,,,,109.0,0,3.0,11.0,Full
4840,,49.0,,,none,High School,none,none,none,,,,,106.0,0,6.0,33.0,Full
4841,,45.0,,,none,Masters,none,none,none,,,,,102.0,0,19.0,28.0,Full
4842,,56.0,,,none,Bachelor,none,none,none,,,,,106.0,0,5.0,36.0,Full
4843,,50.0,,,none,Masters,none,none,none,,,,,101.0,0,16.0,29.0,Full
4844,,53.0,,,none,PhD,none,none,none,,,,,94.0,0,9.0,37.0,Full
4845,,34.0,,,none,High School,none,none,none,,,,,112.0,0,1.0,17.0,Full
4846,,41.0,,,none,High School,none,none,none,,,,,120.0,0,5.0,20.0,Full
4847,,42.0,,,none,High School,none,none,none,,,,,5039.0,0,1.0,24.0,Full
4848,,52.0,,,none,PhD,none,none,none,,,,,97.0,0,15.0,35.0,Full
4849,,36.0,,,none,High School,none,none,none,,,,,102.0,0,3.0,14.0,Full
4850,,60.0,,,none,High School,none,none,none,,,,,2166.0,1,1.0,44.0,Full
4851,,29.0,,,none,High School,none,none,none,,,,,116.0,1,1.0,9.0,Full
4852,,60.0,,,none,Bachelor,none,none,none,,,,,102.0,0,1.0,40.0,Full
4853,,30.0,,,none,Bachelor,none,none,none,,,,,707.0,1,5.0,10.0,Full
4854,,43.0,,,none,Bachelor,none,none,none,,,,,111.0,0,1.0,27.0,Full
4855,,50.0,,,none,Bachelor,none,none,none,,,,,774.0,0,10.0,32.0,Full
4856,,37.0,,,none,Bachelor,none,none,none,,,,,6332.0,1,1.0,17.0,Full
4857,,61.0,,,none,Bachelor,none,none,none,,,,,102.0,0,9.0,40.0,Full
4858,,43.0,,,none,Bachelor,none,none,none,,,,,104.0,1,9.0,24.0,Full
4859,,33.0,,,none,High School,none,none,none,,,,,125.0,0,7.0,15.0,Full
4860,,52.0,,,none,High School,none,none,none,,,,,3554.0,0,6.0,31.0,Full
4861,,47.0,,,none,Masters,none,none,none,,,,,92.0,1,16.0,25.0,Full
4862,,41.0,,,none,High School,none,none,none,,,,,103.0,0,1.0,24.0,Full
4863,,46.0,,,none,High School,none,none,none,,,,,99.0,0,7.0,27.0,Full
4864,,41.0,,,none,Bachelor,none,none,none,,,,,3388.0,0,11.0,23.0,Full
4865,,46.0,,,none,Bachelor,none,none,none,,,,,104.0,0,12.0,30.0,Full
4866,,24.0,,,none,Bachelor,none,none,none,,,,,98.0,1,8.0,5.0,Full
4867,,40.0,,,none,High School,none,none,none,,,,,111.0,0,7.0,22.0,Full
4868,,37.0,,,none,PhD,none,none,none,,,,,5146.0,0,16.0,19.0,Full
4869,,42.0,,,none,High School,none,none,none,,,,,101.0,0,8.0,21.0,Full
4870,,30.0,,,none,High School,none,none,none,,,,,2668.0,0,9.0,12.0,Full
4871,,48.0,,,none,High School,none,none,none,,,,,101.0,0,5.0,30.0,Full
4872,,39.0,,,none,Bachelor,none,none,none,,,,,111.0,0,7.0,19.0,Full
4873,,43.0,,,none,High School,none,none,none,,,,,97.0,1,8.0,24.0,Full
4874,,61.0,,,none,Masters,none,none,none,,,,,103.0,0,15.0,40.0,Full
4875,,48.0,,,none,PhD,none,none,none,,,,,98.0,0,15.0,30.0,Full
4876,,39.0,,,none,Masters,none,none,none,,,,,109.0,0,6.0,22.0,Full
4877,,51.0,,,none,Masters,none,none,none,,,,,5349.0,0,15.0,33.0,Full
4878,,36.0,,,none,Bachelor,none,none,none,,,,,2532.0,0,7.0,14.0,Full
4879,,59.0,,,none,High School,none,none,none,,,,,45191.0,0,1.0,38.0,Full
4880,,37.0,,,none,High School,none,none,none,,,,,110.0,0,1.0,17.0,Full
4881,,49.0,,,none,PhD,none,none,none,,,,,114.0,0,1.0,30.0,Full
4882,,39.0,,,none,Bachelor,none,none,none,,,,,107.0,0,10.0,20.0,Full
4883,,53.0,,,none,High School,none,none,none,,,,,5667.0,0,6.0,31.0,Full
4884,,48.0,,,none,High School,none,none,none,,,,,101.0,0,8.0,30.0,Full
4885,,36.0,,,none,High School,none,none,none,,,,,5836.0,0,1.0,18.0,Full
4886,,46.0,,,none,Bachelor,none,none,none,,,,,3036.0,1,6.0,29.0,Full
4887,,29.0,,,none,High School,none,none,none,,,,,116.0,0,1.0,10.0,Full
4888,,57.0,,,none,Bachelor,none,none,none,,,,,98.0,0,13.0,38.0,Full
4889,,40.0,,,none,High School,none,none,none,,,,,117.0,0,1.0,21.0,Full
4890,,26.0,,,none,Bachelor,none,none,none,,,,,3110.0,0,8.0,10.0,Full
4891,,51.0,,,none,PhD,none,none,none,,,,,102.0,0,17.0,29.0,Full
4892,,40.0,,,none,High School,none,none,none,,,,,1453.0,0,5.0,21.0,Full
4893,,55.0,,,none,PhD,none,none,none,,,,,101.0,0,13.0,33.0,Full
4894,,44.0,,,none,High School,none,none,none,,,,,98.0,0,1.0,22.0,Full
4895,,32.0,,,none,High School,none,none,none,,,,,1900.0,1,1.0,13.0,Full
4896,,36.0,,,none,High School,none,none,none,,,,,103.0,0,6.0,19.0,Full
4897,,54.0,,,none,Masters,none,none,none,,,,,94.0,0,16.0,33.0,Full
4898,,46.0,,,none,High School,none,none,none,,,,,112.0,0,6.0,29.0,Full
4899,,41.0,,,none,PhD,none,none,none,,,,,99.0,0,8.0,20.0,Full
4900,,45.0,,,none,Bachelor,none,none,none,,,,,114.0,0,1.0,25.0,Full
4901,,51.0,,,none,Bachelor,none,none,none,,,,,109.0,0,1.0,34.0,Full
4902,,43.0,,,none,High School,none,none,none,,,,,99.0,0,7.0,24.0,Full
4903,,44.0,,,none,High School,none,none,none,,,,,116.0,0,7.0,25.0,Full
4904,,28.0,,,none,Bachelor,none,none,none,,,,,100.0,0,11.0,9.0,Full
4905,,61.0,,,none,Masters,none,none,none,,,,,94.0,1,8.0,44.0,Full
4906,,41.0,,,none,Bachelor,none,none,none,,,,,108.0,0,1.0,23.0,Full
4907,,42.0,,,none,Masters,none,none,none,,,,,103.0,0,19.0,21.0,Full
4908,,39.0,,,none,High School,none,none,none,,,,,5443.0,0,7.0,23.0,Full
4909,,43.0,,,none,Masters,none,none,none,,,,,4847.0,0,15.0,23.0,Full
4910,,34.0,,,none,Bachelor,none,none,none,,,,,104.0,0,14.0,16.0,Full
4911,,41.0,,,none,Masters,none,none,none,,,,,95.0,0,20.0,25.0,Full
4912,,53.0,,,none,Bachelor,none,none,none,,,,,97.0,0,10.0,36.0,Full
4913,,32.0,,,none,High School,none,none,none,,,,,107.0,0,8.0,11.0,Full
4914,,38.0,,,none,High School,none,none,none,,,,,773.0,0,1.0,18.0,Full
4915,,51.0,,,none,PhD,none,none,none,,,,,97.0,0,10.0,31.0,Full
4916,,54.0,,,none,Masters,none,none,none,,,,,105.0,0,24.0,37.0,Full
4917,,50.0,,,none,Masters,none,none,none,,,,,103.0,0,15.0,28.0,Full
4918,,46.0,,,none,High School,none,none,none,,,,,98.0,0,1.0,25.0,Full
4919,,44.0,,,none,High School,none,none,none,,,,,114.0,0,1.0,26.0,Full
4920,,48.0,,,none,Bachelor,none,none,none,,,,,110.0,0,6.0,26.0,Full
4921,,52.0,,,none,PhD,none,none,none,,,,,105.0,0,18.0,36.0,Full
4922,,34.0,,,none,High School,none,none,none,,,,,7485.0,0,6.0,15.0,Full
4923,,49.0,,,none,Bachelor,none,none,none,,,,,109.0,0,13.0,27.0,Full
4924,,53.0,,,none,Masters,none,none,none,,,,,111.0,0,17.0,32.0,Full
4925,,39.0,,,none,High School,none,none,none,,,,,113.0,1,1.0,20.0,Full
4926,,51.0,,,none,PhD,none,none,none,,,,,1347.0,0,10.0,30.0,Full
4927,,46.0,,,none,High School,none,none,none,,,,,93.0,0,7.0,30.0,Full
4928,,35.0,,,none,Bachelor,none,none,none,,,,,3034.0,1,6.0,16.0,Full
4929,,43.0,,,none,High School,none,none,none,,,,,4271.0,1,1.0,25.0,Full
4930,,50.0,,,none,Masters,none,none,none,,,,,95.0,0,13.0,29.0,Full
4931,,38.0,,,none,Bachelor,none,none,none,,,,,112.0,0,12.0,16.0,Full
4932,,39.0,,,none,High School,none,none,none,,,,,112.0,0,1.0,22.0,Full
4933,,46.0,,,none,Masters,none,none,none,,,,,115.0,0,5.0,25.0,Full
4934,,43.0,,,none,High School,none,none,none,,,,,116.0,0,1.0,24.0,Full
4935,,47.0,,,none,High School,none,none,none,,,,,109.0,0,3.0,30.0,Full
4936,,52.0,,,none,High School,none,none,none,,,,,104.0,0,5.0,31.0,Full
4937,,53.0,,,none,High School,none,none,none,,,,,6685.0,0,10.0,34.0,Full
4938,,39.0,,,none,Masters,none,none,none,,,,,108.0,0,11.0,20.0,Full
4939,,38.0,,,none,High School,none,none,none,,,,,112.0,0,6.0,18.0,Full
4940,,50.0,,,none,Bachelor,none,none,none,,,,,101.0,0,9.0,31.0,Full
4941,,51.0,,,none,Masters,none,none,none,,,,,95.0,1,16.0,31.0,Full
4942,,54.0,,,none,Bachelor,none,none,none,,,,,1037.0,1,7.0,32.0,Full
4943,,39.0,,,none,High School,none,none,none,,,,,111.0,0,6.0,17.0,Full
4944,,36.0,,,none,High School,none,none,none,,,,,6386.0,0,1.0,20.0,Full
4945,,36.0,,,none,High School,none,none,none,,,,,1990.0,0,1.0,17.0,Full
4946,,54.0,,,none,Bachelor,none,none,none,,,,,6208.0,0,9.0,33.0,Full
4947,,41.0,,,none,High School,none,none,none,,,,,96.0,0,12.0,19.0,Full
4948,,42.0,,,none,Bachelor,none,none,none,,,,,103.0,0,8.0,23.0,Full
4949,,42.0,,,none,Bachelor,none,none,none,,,,,110.0,0,6.0,23.0,Full
4950,,39.0,,,none,High School,none,none,none,,,,,99.0,0,6.0,17.0,Full
4951,,57.0,,,none,High School,none,none,none,,,,,19352.0,0,7.0,37.0,Full
