timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
295.0,46.0,500.0,1673.0,1.0,High School,Single Vehicle Collision,Minor Damage,Fire,5.0,1.0,1.0,0.0,60700.0,0.0,18.0,26.0,Full
126.0,28.0,500.0,1509.0,1.0,JD,Multi-vehicle Collision,Total Loss,Police,3.0,4.0,0.0,0.0,67800.0,0.0,4.0,8.0,Full
297.0,48.0,1000.0,1465.0,-0.0,PhD,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,-0.0,0.0,51480.0,0.0,2.0,29.0,Full
232.0,42.0,500.0,944.0,-0.0,College,Single Vehicle Collision,Minor Damage,Other,11.0,1.0,2.0,-0.0,77000.0,1.0,0.0,20.0,Full
230.0,41.0,1000.0,1464.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,19.0,3.0,2.0,0.0,53040.0,-0.0,9.0,21.0,Full
133.0,34.0,500.0,1074.0,1.0,JD,Parked Car,Minor Damage,,8.0,1.0,2.0,1.0,4200.0,-0.0,2.0,14.0,Full
297.0,48.0,1000.0,1539.0,1.0,MD,Single Vehicle Collision,Minor Damage,Fire,12.0,1.0,-0.0,0.0,60600.0,0.0,11.0,28.0,Full
167.0,36.0,1000.0,949.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Ambulance,22.0,3.0,-0.0,-0.0,69680.0,1.0,7.0,16.0,Full
359.0,47.0,2000.0,1368.0,1.0,MD,Single Vehicle Collision,Total Loss,Police,13.0,1.0,0.0,-0.0,55500.0,0.0,3.0,26.0,Full
464.0,61.0,1000.0,1125.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Police,6.0,3.0,-0.0,1.0,79800.0,1.0,15.0,40.0,Full
10.0,19.0,1000.0,1186.0,1.0,JD,Single Vehicle Collision,Minor Damage,Police,5.0,1.0,-0.0,-0.0,48950.0,1.0,4.0,2.0,P1
76.0,24.0,1000.0,1623.0,1.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,6.0,3.0,1.0,-0.0,74700.0,-0.0,18.0,2.0,P1
236.0,39.0,1000.0,1151.0,1.0,Masters,Parked Car,Minor Damage,Police,17.0,1.0,-0.0,0.0,8700.0,-0.0,12.0,17.0,Full
82.0,27.0,1000.0,1385.0,0.0,PhD,Single Vehicle Collision,Major Damage,Other,14.0,1.0,2.0,0.0,71680.0,1.0,8.0,10.0,Full
121.0,31.0,1000.0,1062.0,1.0,JD,Single Vehicle Collision,Minor Damage,Police,16.0,1.0,-0.0,1.0,65250.0,-0.0,13.0,14.0,Full
246.0,43.0,1000.0,1267.0,-0.0,JD,Single Vehicle Collision,Minor Damage,Fire,-0.0,1.0,2.0,0.0,50700.0,-0.0,9.0,22.0,Full
362.0,50.0,500.0,1198.0,0.0,Associate,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,1.0,-0.0,57060.0,-0.0,20.0,31.0,Full
61.0,29.0,1000.0,1115.0,0.0,JD,Parked Car,Trivial Damage,,10.0,1.0,2.0,1.0,5900.0,-0.0,5.0,7.0,Full
377.0,53.0,500.0,1694.0,1.0,MD,Multi-vehicle Collision,Total Loss,Fire,10.0,3.0,1.0,0.0,59040.0,-0.0,-0.0,32.0,Full
290.0,47.0,1000.0,1393.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Ambulance,20.0,3.0,1.0,1.0,56160.0,0.0,13.0,27.0,Full
75.0,27.0,1000.0,1203.0,-0.0,High School,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,-0.0,1.0,79560.0,0.0,12.0,11.0,Full
225.0,43.0,1000.0,1518.0,-0.0,JD,Multi-vehicle Collision,Major Damage,Police,16.0,3.0,2.0,1.0,64400.0,-0.0,4.0,24.0,Full
264.0,44.0,500.0,1047.0,0.0,College,Multi-vehicle Collision,Major Damage,Fire,20.0,3.0,0.0,-0.0,69850.0,-0.0,16.0,27.0,Full
113.0,29.0,2000.0,1092.0,-0.0,PhD,Multi-vehicle Collision,Minor Damage,Other,15.0,3.0,-0.0,1.0,49950.0,1.0,11.0,10.0,Full
186.0,37.0,2000.0,1628.0,1.0,JD,Single Vehicle Collision,Total Loss,Ambulance,22.0,1.0,1.0,1.0,55600.0,0.0,6.0,16.0,Full
111.0,27.0,500.0,1460.0,0.0,MD,Multi-vehicle Collision,Major Damage,Police,2.0,3.0,1.0,0.0,80850.0,1.0,4.0,8.0,Full
142.0,30.0,2000.0,1617.0,0.0,JD,Multi-vehicle Collision,Major Damage,Other,13.0,3.0,0.0,1.0,63600.0,-0.0,5.0,14.0,Full
166.0,37.0,2000.0,1337.0,0.0,JD,Multi-vehicle Collision,Major Damage,Police,10.0,3.0,2.0,-0.0,67140.0,1.0,9.0,15.0,Full
119.0,27.0,2000.0,1098.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Other,16.0,2.0,1.0,0.0,63720.0,0.0,9.0,11.0,Full
286.0,41.0,1000.0,999.0,-0.0,College,Vehicle Theft,Trivial Damage,Police,3.0,1.0,2.0,0.0,4100.0,0.0,6.0,24.0,Full
193.0,41.0,500.0,847.0,1.0,JD,Single Vehicle Collision,Major Damage,Other,1.0,1.0,1.0,1.0,112320.0,1.0,4.0,23.0,Full
33.0,33.0,1000.0,1097.0,1.0,Associate,Single Vehicle Collision,Major Damage,Police,16.0,1.0,2.0,0.0,81400.0,-0.0,17.0,11.0,Full
428.0,53.0,1000.0,1496.0,1.0,High School,Parked Car,Trivial Damage,Police,9.0,1.0,2.0,-0.0,6930.0,0.0,2.0,36.0,Full
228.0,44.0,1000.0,1584.0,0.0,Associate,Vehicle Theft,Minor Damage,,20.0,1.0,0.0,0.0,6500.0,-0.0,6.0,25.0,Full
212.0,42.0,500.0,1316.0,0.0,PhD,Single Vehicle Collision,Total Loss,Other,14.0,1.0,2.0,-0.0,42300.0,-0.0,19.0,24.0,Full
96.0,27.0,1000.0,1631.0,1.0,High School,Parked Car,Trivial Damage,Police,4.0,1.0,1.0,-0.0,6030.0,-0.0,8.0,6.0,Full
244.0,40.0,2000.0,1305.0,-0.0,Masters,Multi-vehicle Collision,Minor Damage,Police,5.0,3.0,1.0,0.0,61490.0,-0.0,14.0,21.0,Full
265.0,45.0,500.0,972.0,1.0,College,Vehicle Theft,Trivial Damage,,3.0,1.0,2.0,-0.0,3190.0,0.0,20.0,27.0,Full
174.0,36.0,2000.0,1279.0,1.0,College,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,2.0,0.0,65400.0,-0.0,3.0,15.0,Full
215.0,42.0,500.0,1849.0,-0.0,JD,Multi-vehicle Collision,Major Damage,Fire,20.0,3.0,2.0,1.0,68520.0,1.0,12.0,25.0,Full
166.0,37.0,500.0,1519.0,1.0,MD,Single Vehicle Collision,Total Loss,Ambulance,10.0,1.0,1.0,0.0,58300.0,0.0,14.0,15.0,Full
434.0,57.0,2000.0,1423.0,-0.0,JD,Multi-vehicle Collision,Major Damage,Other,15.0,3.0,1.0,0.0,66240.0,-0.0,12.0,35.0,Full
254.0,40.0,500.0,1928.0,0.0,MD,Single Vehicle Collision,Minor Damage,Fire,10.0,1.0,-0.0,-0.0,43280.0,1.0,19.0,22.0,Full
178.0,39.0,500.0,1036.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Police,3.0,3.0,2.0,-0.0,64680.0,0.0,5.0,23.0,Full
94.0,30.0,2000.0,1026.0,1.0,High School,Single Vehicle Collision,Major Damage,Fire,19.0,1.0,1.0,1.0,64100.0,-0.0,14.0,10.0,Full
85.0,31.0,2000.0,1235.0,1.0,MD,Multi-vehicle Collision,Major Damage,Other,1.0,2.0,2.0,-0.0,74400.0,1.0,12.0,13.0,Full
440.0,55.0,500.0,1276.0,1.0,Associate,Multi-vehicle Collision,Minor Damage,Police,18.0,3.0,2.0,-0.0,61400.0,-0.0,20.0,35.0,Full
201.0,40.0,2000.0,1316.0,1.0,PhD,Vehicle Theft,Minor Damage,Police,14.0,1.0,0.0,1.0,6820.0,-0.0,12.0,23.0,Full
20.0,23.0,1000.0,1712.0,1.0,JD,Multi-vehicle Collision,Major Damage,Fire,21.0,3.0,2.0,-0.0,63250.0,1.0,13.0,2.0,P1
441.0,55.0,500.0,1270.0,-0.0,College,Parked Car,Minor Damage,,4.0,1.0,-0.0,-0.0,6400.0,0.0,13.0,35.0,Full
257.0,40.0,2000.0,1306.0,-0.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,2.0,-0.0,50050.0,1.0,7.0,20.0,Full
174.0,36.0,2000.0,1279.0,1.0,College,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,2.0,-0.0,65400.0,-0.0,3.0,15.0,Full
325.0,47.0,1000.0,1690.0,1.0,Associate,Single Vehicle Collision,Major Damage,Fire,11.0,1.0,-0.0,-0.0,72930.0,1.0,9.0,31.0,Full
296.0,46.0,1000.0,1141.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,18.0,1.0,0.0,0.0,54900.0,0.0,2.0,27.0,Full
192.0,38.0,1000.0,1281.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Other,10.0,3.0,0.0,0.0,30700.0,-0.0,5.0,19.0,Full
166.0,34.0,1000.0,1084.0,1.0,High School,Single Vehicle Collision,Total Loss,Other,18.0,1.0,-0.0,1.0,53680.0,0.0,10.0,18.0,Full
78.0,31.0,1000.0,1555.0,-0.0,PhD,Single Vehicle Collision,Major Damage,Other,21.0,1.0,1.0,-0.0,55660.0,1.0,6.0,13.0,Full
476.0,61.0,1000.0,1563.0,1.0,Masters,Single Vehicle Collision,Total Loss,Fire,10.0,1.0,1.0,1.0,49390.0,-0.0,6.0,40.0,Full
273.0,47.0,1000.0,1189.0,1.0,Associate,Multi-vehicle Collision,Minor Damage,Police,-0.0,3.0,1.0,0.0,39800.0,-0.0,1.0,25.0,Full
225.0,37.0,1000.0,1218.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Fire,19.0,3.0,2.0,0.0,57600.0,0.0,0.0,16.0,Full
446.0,61.0,1000.0,1037.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Police,1.0,3.0,2.0,-0.0,80880.0,-0.0,10.0,42.0,Full
194.0,34.0,1000.0,1423.0,-0.0,Associate,Vehicle Theft,Minor Damage,,-0.0,1.0,0.0,0.0,9100.0,-0.0,12.0,13.0,Full
297.0,48.0,1000.0,1539.0,1.0,MD,Single Vehicle Collision,Minor Damage,Fire,12.0,1.0,-0.0,-0.0,60600.0,0.0,11.0,28.0,Full
303.0,46.0,1000.0,709.0,0.0,Masters,Multi-vehicle Collision,Minor Damage,Fire,3.0,3.0,1.0,0.0,54890.0,-0.0,9.0,27.0,Full
41.0,33.0,500.0,1294.0,-0.0,High School,Vehicle Theft,Minor Damage,,8.0,1.0,-0.0,0.0,8970.0,0.0,4.0,17.0,Full
189.0,39.0,2000.0,838.0,1.0,College,Multi-vehicle Collision,Minor Damage,Police,7.0,3.0,2.0,1.0,64400.0,-0.0,18.0,19.0,Full
238.0,39.0,2000.0,1488.0,1.0,JD,Vehicle Theft,Minor Damage,Police,9.0,1.0,1.0,1.0,5500.0,-0.0,5.0,21.0,Full
120.0,30.0,500.0,957.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Other,20.0,1.0,1.0,1.0,87100.0,-0.0,15.0,9.0,Full
96.0,30.0,500.0,1399.0,0.0,College,Single Vehicle Collision,Total Loss,Fire,22.0,1.0,0.0,1.0,53440.0,-0.0,11.0,12.0,Full
319.0,47.0,500.0,1307.0,-0.0,College,Multi-vehicle Collision,Total Loss,Police,22.0,3.0,-0.0,0.0,59730.0,-0.0,10.0,29.0,Full
217.0,39.0,1000.0,1531.0,-0.0,College,Vehicle Theft,Minor Damage,,8.0,1.0,2.0,1.0,4300.0,0.0,15.0,21.0,Full
29.0,25.0,2000.0,1353.0,-0.0,Masters,Multi-vehicle Collision,Minor Damage,Other,4.0,4.0,1.0,1.0,64890.0,1.0,2.0,3.0,P2
231.0,43.0,2000.0,972.0,-0.0,College,Multi-vehicle Collision,Minor Damage,Police,15.0,3.0,2.0,1.0,77100.0,-0.0,5.0,23.0,Full
4.0,29.0,500.0,1382.0,-0.0,High School,Vehicle Theft,Trivial Damage,Police,4.0,1.0,-0.0,0.0,4200.0,-0.0,7.0,8.0,Full
4.0,39.0,1000.0,1327.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Ambulance,14.0,3.0,1.0,0.0,54120.0,-0.0,8.0,22.0,Full
35.0,35.0,2000.0,1117.0,1.0,PhD,Multi-vehicle Collision,Minor Damage,Fire,23.0,3.0,2.0,0.0,53190.0,-0.0,19.0,19.0,Full
356.0,54.0,500.0,912.0,0.0,College,Multi-vehicle Collision,Major Damage,Other,23.0,3.0,2.0,-0.0,68750.0,1.0,8.0,32.0,Full
447.0,61.0,2000.0,1137.0,1.0,High School,Multi-vehicle Collision,Major Damage,Fire,21.0,3.0,1.0,1.0,114920.0,0.0,9.0,39.0,Full
303.0,46.0,1000.0,709.0,0.0,Masters,Multi-vehicle Collision,Minor Damage,Fire,3.0,3.0,1.0,-0.0,54890.0,0.0,9.0,27.0,Full
97.0,27.0,500.0,1588.0,1.0,High School,Multi-vehicle Collision,Total Loss,Other,22.0,3.0,2.0,1.0,75690.0,0.0,1.0,11.0,Full
41.0,33.0,500.0,1294.0,-0.0,High School,Vehicle Theft,Minor Damage,,8.0,1.0,0.0,-0.0,8970.0,-0.0,4.0,17.0,Full
285.0,41.0,1000.0,1437.0,1.0,PhD,Single Vehicle Collision,Major Damage,Fire,23.0,1.0,2.0,0.0,108480.0,0.0,0.0,21.0,Full
169.0,34.0,500.0,1470.0,1.0,JD,Single Vehicle Collision,Minor Damage,Fire,-0.0,1.0,0.0,1.0,38700.0,0.0,3.0,18.0,Full
97.0,26.0,1000.0,1252.0,-0.0,College,Multi-vehicle Collision,Major Damage,Other,4.0,2.0,2.0,-0.0,50400.0,1.0,15.0,10.0,Full
88.0,30.0,1000.0,1438.0,1.0,College,Single Vehicle Collision,Total Loss,Fire,3.0,1.0,2.0,1.0,56000.0,-0.0,12.0,14.0,Full
128.0,32.0,2000.0,769.0,1.0,College,Single Vehicle Collision,Total Loss,Fire,-0.0,1.0,1.0,-0.0,59800.0,1.0,16.0,16.0,Full
3.0,29.0,500.0,996.0,1.0,JD,Parked Car,Trivial Damage,Police,3.0,1.0,2.0,0.0,5000.0,1.0,7.0,10.0,Full
316.0,46.0,500.0,1220.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Ambulance,13.0,1.0,0.0,1.0,63100.0,-0.0,15.0,30.0,Full
130.0,28.0,1000.0,1003.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,21.0,2.0,2.0,-0.0,85020.0,0.0,5.0,8.0,Full
16.0,32.0,1000.0,968.0,0.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,0.0,3.0,-0.0,0.0,59400.0,1.0,20.0,14.0,Full
133.0,30.0,1000.0,1231.0,0.0,College,Multi-vehicle Collision,Minor Damage,Fire,19.0,3.0,1.0,-0.0,28440.0,0.0,8.0,9.0,Full
34.0,34.0,500.0,1296.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Ambulance,4.0,3.0,1.0,0.0,50800.0,1.0,18.0,17.0,Full
237.0,40.0,1000.0,883.0,0.0,College,Single Vehicle Collision,Minor Damage,Other,6.0,1.0,1.0,-0.0,77880.0,0.0,10.0,24.0,Full
437.0,58.0,2000.0,1192.0,0.0,Associate,Single Vehicle Collision,Total Loss,Ambulance,23.0,1.0,0.0,-0.0,55800.0,0.0,11.0,39.0,Full
276.0,47.0,1000.0,1724.0,-0.0,PhD,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,0.0,-0.0,65780.0,0.0,1.0,27.0,Full
148.0,30.0,500.0,1471.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Police,4.0,3.0,2.0,-0.0,32480.0,-0.0,18.0,13.0,Full
9.0,24.0,2000.0,1304.0,1.0,PhD,Vehicle Theft,Trivial Damage,,6.0,1.0,0.0,1.0,5940.0,1.0,14.0,8.0,Full
121.0,31.0,1000.0,1141.0,-0.0,Associate,Multi-vehicle Collision,Major Damage,Fire,15.0,3.0,1.0,0.0,64300.0,1.0,13.0,13.0,Full
285.0,43.0,2000.0,1513.0,1.0,College,Vehicle Theft,Minor Damage,Police,7.0,1.0,1.0,-0.0,2520.0,-0.0,18.0,23.0,Full
297.0,48.0,1000.0,1465.0,0.0,PhD,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,0.0,0.0,51480.0,0.0,2.0,29.0,Full
273.0,41.0,1000.0,1404.0,1.0,PhD,Multi-vehicle Collision,Total Loss,Police,16.0,2.0,1.0,1.0,44110.0,-0.0,-0.0,24.0,Full
16.0,35.0,1000.0,1358.0,-0.0,JD,Single Vehicle Collision,Total Loss,Other,0.0,1.0,2.0,0.0,55000.0,1.0,7.0,16.0,Full
270.0,44.0,2000.0,1031.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,20.0,3.0,1.0,-0.0,35900.0,1.0,8.0,22.0,Full
280.0,48.0,1000.0,1387.0,-0.0,JD,Single Vehicle Collision,Minor Damage,Fire,16.0,1.0,2.0,-0.0,61320.0,0.0,17.0,30.0,Full
335.0,48.0,2000.0,1018.0,1.0,MD,Multi-vehicle Collision,Total Loss,Police,21.0,3.0,0.0,1.0,35860.0,1.0,10.0,30.0,Full
373.0,55.0,500.0,1607.0,-0.0,MD,Multi-vehicle Collision,Major Damage,Other,21.0,4.0,-0.0,-0.0,60600.0,1.0,8.0,34.0,Full
290.0,45.0,2000.0,1215.0,0.0,Associate,Multi-vehicle Collision,Minor Damage,Fire,22.0,3.0,-0.0,-0.0,66200.0,0.0,3.0,27.0,Full
107.0,31.0,2000.0,1019.0,-0.0,Associate,Multi-vehicle Collision,Total Loss,Police,21.0,3.0,1.0,-0.0,93730.0,-0.0,14.0,10.0,Full
65.0,23.0,1000.0,1100.0,1.0,College,Single Vehicle Collision,Major Damage,Other,14.0,1.0,1.0,1.0,52400.0,1.0,10.0,1.0,P1
334.0,47.0,500.0,1239.0,-0.0,Masters,Vehicle Theft,Minor Damage,,3.0,1.0,-0.0,-0.0,6240.0,-0.0,4.0,27.0,Full
230.0,43.0,2000.0,1221.0,0.0,MD,Single Vehicle Collision,Total Loss,Ambulance,13.0,1.0,0.0,0.0,75460.0,-0.0,13.0,26.0,Full
155.0,35.0,1000.0,1088.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Police,16.0,3.0,2.0,-0.0,29790.0,-0.0,7.0,19.0,Full
96.0,27.0,1000.0,1631.0,1.0,High School,Parked Car,Trivial Damage,Police,4.0,1.0,1.0,0.0,6030.0,-0.0,8.0,6.0,Full
285.0,43.0,2000.0,1513.0,1.0,College,Vehicle Theft,Minor Damage,Police,7.0,1.0,1.0,-0.0,2520.0,-0.0,18.0,23.0,Full
280.0,48.0,1000.0,1387.0,-0.0,JD,Single Vehicle Collision,Minor Damage,Fire,16.0,1.0,2.0,-0.0,61320.0,0.0,17.0,30.0,Full
316.0,45.0,2000.0,1291.0,1.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,6.0,3.0,2.0,1.0,78870.0,0.0,2.0,29.0,Full
155.0,34.0,500.0,1707.0,-0.0,Masters,Single Vehicle Collision,Minor Damage,Ambulance,1.0,1.0,1.0,1.0,77040.0,-0.0,17.0,15.0,Full
222.0,39.0,1000.0,1233.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Fire,21.0,3.0,1.0,0.0,87960.0,1.0,16.0,18.0,Full
79.0,25.0,500.0,1863.0,1.0,Associate,Single Vehicle Collision,Total Loss,Fire,0.0,1.0,2.0,-0.0,67800.0,-0.0,20.0,3.0,P2
255.0,39.0,500.0,1454.0,1.0,PhD,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,-0.0,0.0,29300.0,0.0,5.0,21.0,Full
286.0,41.0,1000.0,1299.0,1.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,16.0,3.0,1.0,1.0,54450.0,-0.0,8.0,20.0,Full
83.0,24.0,1000.0,1071.0,1.0,High School,Multi-vehicle Collision,Total Loss,Fire,-0.0,3.0,0.0,-0.0,61600.0,-0.0,12.0,7.0,Full
97.0,27.0,500.0,1588.0,1.0,High School,Multi-vehicle Collision,Total Loss,Other,22.0,3.0,2.0,1.0,75690.0,0.0,1.0,11.0,Full
276.0,45.0,500.0,948.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Fire,11.0,3.0,-0.0,-0.0,69300.0,0.0,5.0,25.0,Full
330.0,50.0,1000.0,978.0,1.0,High School,Single Vehicle Collision,Total Loss,Fire,19.0,1.0,-0.0,-0.0,49060.0,-0.0,20.0,30.0,Full
47.0,34.0,500.0,1161.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Police,23.0,1.0,1.0,0.0,62920.0,0.0,3.0,14.0,Full
394.0,57.0,500.0,1401.0,1.0,High School,Vehicle Theft,Trivial Damage,Police,9.0,1.0,1.0,0.0,6890.0,0.0,16.0,36.0,Full
257.0,43.0,2000.0,930.0,1.0,PhD,Single Vehicle Collision,Total Loss,Other,12.0,1.0,2.0,1.0,63240.0,-0.0,10.0,24.0,Full
143.0,30.0,500.0,1392.0,1.0,High School,Single Vehicle Collision,Minor Damage,Fire,16.0,1.0,2.0,1.0,54300.0,-0.0,5.0,13.0,Full
228.0,42.0,2000.0,1197.0,-0.0,MD,Vehicle Theft,Minor Damage,Police,8.0,1.0,0.0,0.0,5070.0,1.0,8.0,21.0,Full
305.0,49.0,2000.0,1348.0,1.0,High School,Multi-vehicle Collision,Total Loss,Fire,21.0,3.0,-0.0,-0.0,66550.0,0.0,12.0,30.0,Full
150.0,30.0,1000.0,1677.0,-0.0,College,Vehicle Theft,Trivial Damage,Police,7.0,1.0,1.0,1.0,4590.0,0.0,2.0,10.0,Full
389.0,53.0,2000.0,791.0,-0.0,Masters,Vehicle Theft,Minor Damage,Police,6.0,1.0,1.0,-0.0,6300.0,1.0,14.0,36.0,Full
143.0,34.0,500.0,1442.0,0.0,College,Single Vehicle Collision,Minor Damage,Other,10.0,1.0,2.0,1.0,58500.0,-0.0,16.0,15.0,Full
35.0,35.0,2000.0,1117.0,1.0,PhD,Multi-vehicle Collision,Minor Damage,Fire,23.0,3.0,2.0,0.0,53190.0,0.0,19.0,19.0,Full
264.0,44.0,500.0,1047.0,-0.0,College,Multi-vehicle Collision,Major Damage,Fire,20.0,3.0,0.0,0.0,69850.0,0.0,16.0,27.0,Full
312.0,47.0,1000.0,1212.0,1.0,MD,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,2.0,0.0,56320.0,0.0,15.0,31.0,Full
6.0,27.0,500.0,1076.0,1.0,High School,Vehicle Theft,Trivial Damage,Police,7.0,1.0,-0.0,1.0,3190.0,-0.0,0.0,11.0,Full
292.0,44.0,500.0,1098.0,-0.0,PhD,Single Vehicle Collision,Total Loss,Other,12.0,1.0,1.0,1.0,61700.0,0.0,10.0,27.0,Full
150.0,37.0,1000.0,1007.0,1.0,PhD,Single Vehicle Collision,Total Loss,Police,9.0,1.0,0.0,0.0,80080.0,-0.0,2.0,21.0,Full
233.0,37.0,2000.0,1603.0,1.0,High School,Single Vehicle Collision,Total Loss,Fire,17.0,1.0,0.0,1.0,80520.0,0.0,10.0,18.0,Full
209.0,38.0,500.0,1355.0,1.0,MD,Single Vehicle Collision,Minor Damage,Fire,21.0,1.0,1.0,0.0,47300.0,-0.0,1.0,16.0,Full
164.0,31.0,500.0,1115.0,1.0,Associate,Vehicle Theft,Trivial Damage,Police,5.0,1.0,1.0,0.0,4320.0,0.0,13.0,14.0,Full
228.0,44.0,1000.0,1584.0,0.0,Associate,Vehicle Theft,Minor Damage,,20.0,1.0,-0.0,0.0,6500.0,-0.0,6.0,25.0,Full
31.0,32.0,2000.0,1263.0,1.0,JD,Single Vehicle Collision,Major Damage,Fire,10.0,1.0,2.0,0.0,63600.0,1.0,18.0,14.0,Full
81.0,25.0,500.0,920.0,1.0,High School,Multi-vehicle Collision,Major Damage,Other,11.0,3.0,1.0,0.0,73920.0,1.0,12.0,9.0,Full
225.0,41.0,2000.0,1104.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Police,20.0,3.0,2.0,0.0,70400.0,1.0,4.0,25.0,Full
267.0,40.0,500.0,1156.0,0.0,JD,Parked Car,Trivial Damage,Police,5.0,1.0,-0.0,-0.0,5670.0,-0.0,18.0,20.0,Full
405.0,58.0,500.0,1238.0,-0.0,MD,Single Vehicle Collision,Major Damage,Police,11.0,1.0,-0.0,0.0,63580.0,1.0,18.0,41.0,Full
278.0,47.0,500.0,1285.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,21.0,1.0,2.0,1.0,58500.0,0.0,5.0,25.0,Full
269.0,44.0,500.0,1298.0,1.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,15.0,3.0,0.0,-0.0,98670.0,1.0,5.0,25.0,Full
255.0,46.0,500.0,1302.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Fire,2.0,3.0,1.0,0.0,57860.0,0.0,4.0,25.0,Full
136.0,32.0,500.0,1170.0,1.0,JD,Single Vehicle Collision,Major Damage,Police,6.0,1.0,-0.0,0.0,55000.0,1.0,7.0,12.0,Full
261.0,46.0,1000.0,871.0,-0.0,PhD,Single Vehicle Collision,Minor Damage,Other,19.0,1.0,0.0,0.0,80280.0,-0.0,2.0,26.0,Full
266.0,46.0,500.0,1270.0,1.0,Associate,Parked Car,Minor Damage,Police,5.0,1.0,1.0,-0.0,2160.0,-0.0,11.0,26.0,Full
313.0,50.0,2000.0,1256.0,-0.0,MD,Multi-vehicle Collision,Major Damage,Other,18.0,3.0,2.0,1.0,69000.0,1.0,20.0,31.0,Full
160.0,37.0,500.0,1374.0,1.0,MD,Single Vehicle Collision,Total Loss,Other,19.0,1.0,1.0,-0.0,72930.0,0.0,0.0,15.0,Full
296.0,46.0,1000.0,1141.0,0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,18.0,1.0,-0.0,-0.0,54900.0,0.0,2.0,27.0,Full
283.0,41.0,500.0,1195.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Other,13.0,3.0,-0.0,-0.0,42700.0,1.0,4.0,24.0,Full
110.0,27.0,1000.0,1665.0,1.0,Associate,Single Vehicle Collision,Total Loss,Ambulance,3.0,1.0,0.0,0.0,57500.0,-0.0,5.0,8.0,Full
277.0,46.0,2000.0,1178.0,1.0,Associate,Vehicle Theft,Minor Damage,Police,4.0,1.0,2.0,-0.0,3870.0,-0.0,5.0,29.0,Full
266.0,42.0,1000.0,764.0,-0.0,Associate,Single Vehicle Collision,Total Loss,Police,12.0,1.0,1.0,1.0,70830.0,0.0,10.0,24.0,Full
179.0,32.0,2000.0,1247.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,10.0,1.0,-0.0,0.0,53100.0,-0.0,9.0,12.0,Full
468.0,62.0,500.0,1012.0,-0.0,PhD,Multi-vehicle Collision,Major Damage,Fire,7.0,3.0,0.0,-0.0,64350.0,-0.0,6.0,41.0,Full
122.0,34.0,1000.0,1221.0,0.0,PhD,Parked Car,Minor Damage,,5.0,1.0,2.0,1.0,8190.0,0.0,2.0,15.0,Full
46.0,41.0,2000.0,998.0,1.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,23.0,3.0,1.0,-0.0,78600.0,1.0,11.0,25.0,Full
